"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"52","258TMP22010303","2022-01-03",3,10.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"53","258TMP22010304","2022-01-03",4,10,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"54","258TMP22010305","2022-01-03",5,9.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"55","258TMP22010306","2022-01-03",6,9.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"56","258TMP22010307","2022-01-03",7,9.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"57","258TMP22010308","2022-01-03",8,10,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"58","258TMP22010309","2022-01-03",9,10.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"59","258TMP22010310","2022-01-03",10,11.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"60","258TMP22010311","2022-01-03",11,12.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"61","258TMP22010312","2022-01-03",12,13.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"62","258TMP22010313","2022-01-03",13,15.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"63","258TMP22010314","2022-01-03",14,17.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"64","258TMP22010315","2022-01-03",15,19.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"65","258TMP22010316","2022-01-03",16,20.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"66","258TMP22010317","2022-01-03",17,20.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"67","258TMP22010318","2022-01-03",18,20.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"68","258TMP22010319","2022-01-03",19,20.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"69","258TMP22010320","2022-01-03",20,18.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"70","258TMP22010321","2022-01-03",21,17.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"71","258TMP22010322","2022-01-03",22,16.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"72","258TMP22010323","2022-01-03",23,16.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"73","258TMP22010400","2022-01-04",0,15.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"74","258TMP22010401","2022-01-04",1,14.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"75","258TMP22010402","2022-01-04",2,13.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"76","258TMP22010403","2022-01-04",3,13.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"77","258TMP22010404","2022-01-04",4,12.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"78","258TMP22010405","2022-01-04",5,11.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"79","258TMP22010406","2022-01-04",6,10.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"80","258TMP22010407","2022-01-04",7,10.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"81","258TMP22010408","2022-01-04",8,9.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"82","258TMP22010409","2022-01-04",9,10.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"83","258TMP22010410","2022-01-04",10,12.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"84","258TMP22010411","2022-01-04",11,15.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"85","258TMP22010412","2022-01-04",12,18,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"86","258TMP22010413","2022-01-04",13,20,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"87","258TMP22010414","2022-01-04",14,21.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"88","258TMP22010415","2022-01-04",15,22.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"89","258TMP22010416","2022-01-04",16,23.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"90","258TMP22010417","2022-01-04",17,23.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"91","258TMP22010418","2022-01-04",18,23.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"92","258TMP22010419","2022-01-04",19,21.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"93","258TMP22010420","2022-01-04",20,19,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"94","258TMP22010421","2022-01-04",21,18.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"95","258TMP22010422","2022-01-04",22,17.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"96","258TMP22010423","2022-01-04",23,17.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"97","258TMP22010500","2022-01-05",0,16,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"98","258TMP22010501","2022-01-05",1,15.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"99","258TMP22010502","2022-01-05",2,14.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"100","258TMP22010503","2022-01-05",3,14,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"101","258TMP22010504","2022-01-05",4,13.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"102","258TMP22010505","2022-01-05",5,12.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"103","258TMP22010506","2022-01-05",6,11.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"104","258TMP22010507","2022-01-05",7,10.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"105","258TMP22010508","2022-01-05",8,10.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"106","258TMP22010509","2022-01-05",9,11.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
