"","parametro","id","date","hour","value","valid","unit","station_id","station_name"
"784","PM10","244PM1022031610","2022-03-16",10,74,1,"µg/m³",244,"Camarones"
"785","PM10","244PM1022031611","2022-03-16",11,89,1,"µg/m³",244,"Camarones"
"786","PM10","244PM1022031612","2022-03-16",12,83,1,"µg/m³",244,"Camarones"
"787","PM10","244PM1022031613","2022-03-16",13,63,1,"µg/m³",244,"Camarones"
"788","PM10","244PM1022031614","2022-03-16",14,66,1,"µg/m³",244,"Camarones"
"789","PM10","244PM1022031615","2022-03-16",15,56,1,"µg/m³",244,"Camarones"
"790","PM10","244PM1022031616","2022-03-16",16,29,1,"µg/m³",244,"Camarones"
"791","PM10","244PM1022031617","2022-03-16",17,38,1,"µg/m³",244,"Camarones"
"792","PM10","244PM1022031618","2022-03-16",18,67,1,"µg/m³",244,"Camarones"
"793","PM10","244PM1022031619","2022-03-16",19,41,1,"µg/m³",244,"Camarones"
"794","PM10","244PM1022031620","2022-03-16",20,17,1,"µg/m³",244,"Camarones"
"795","PM10","244PM1022031621","2022-03-16",21,21,1,"µg/m³",244,"Camarones"
"796","PM10","244PM1022031622","2022-03-16",22,18,1,"µg/m³",244,"Camarones"
"797","PM10","244PM1022031623","2022-03-16",23,34,1,"µg/m³",244,"Camarones"
"798","PM10","244PM1022031700","2022-03-17",0,26,1,"µg/m³",244,"Camarones"
"799","PM10","244PM1022031701","2022-03-17",1,33,1,"µg/m³",244,"Camarones"
"800","PM10","244PM1022031702","2022-03-17",2,66,1,"µg/m³",244,"Camarones"
"801","PM10","244PM1022031703","2022-03-17",3,56,1,"µg/m³",244,"Camarones"
"802","PM10","244PM1022031704","2022-03-17",4,48,1,"µg/m³",244,"Camarones"
"803","PM10","244PM1022031705","2022-03-17",5,48,1,"µg/m³",244,"Camarones"
"804","PM10","244PM1022031706","2022-03-17",6,59,1,"µg/m³",244,"Camarones"
"805","PM10","244PM1022031707","2022-03-17",7,55,1,"µg/m³",244,"Camarones"
"806","PM10","244PM1022031708","2022-03-17",8,64,1,"µg/m³",244,"Camarones"
"807","PM10","244PM1022031709","2022-03-17",9,97,1,"µg/m³",244,"Camarones"
"808","PM10","244PM1022031710","2022-03-17",10,85,1,"µg/m³",244,"Camarones"
"809","PM10","244PM1022031711","2022-03-17",11,44,1,"µg/m³",244,"Camarones"
"810","PM10","244PM1022031712","2022-03-17",12,36,1,"µg/m³",244,"Camarones"
"811","PM10","244PM1022031714","2022-03-17",14,21,1,"µg/m³",244,"Camarones"
"812","PM10","244PM1022031715","2022-03-17",15,21,1,"µg/m³",244,"Camarones"
"813","PM10","244PM1022031716","2022-03-17",16,17,1,"µg/m³",244,"Camarones"
"814","PM10","244PM1022031717","2022-03-17",17,24,1,"µg/m³",244,"Camarones"
"815","PM10","244PM1022031718","2022-03-17",18,32,1,"µg/m³",244,"Camarones"
"816","PM10","244PM1022031719","2022-03-17",19,21,1,"µg/m³",244,"Camarones"
"817","PM10","244PM1022031720","2022-03-17",20,19,1,"µg/m³",244,"Camarones"
"818","PM10","244PM1022031721","2022-03-17",21,33,1,"µg/m³",244,"Camarones"
"819","PM10","244PM1022031722","2022-03-17",22,11,1,"µg/m³",244,"Camarones"
"820","PM10","244PM1022031809","2022-03-18",9,52,1,"µg/m³",244,"Camarones"
"821","PM10","244PM1022031816","2022-03-18",16,38,1,"µg/m³",244,"Camarones"
"822","PM10","244PM1022031818","2022-03-18",18,32,1,"µg/m³",244,"Camarones"
"823","PM10","244PM1022031819","2022-03-18",19,41,1,"µg/m³",244,"Camarones"
"824","PM10","244PM1022031820","2022-03-18",20,37,1,"µg/m³",244,"Camarones"
"825","PM10","244PM1022031821","2022-03-18",21,20,1,"µg/m³",244,"Camarones"
"826","PM10","244PM1022031822","2022-03-18",22,28,1,"µg/m³",244,"Camarones"
"827","PM10","244PM1022031823","2022-03-18",23,82,1,"µg/m³",244,"Camarones"
"828","PM10","244PM1022031900","2022-03-19",0,62,1,"µg/m³",244,"Camarones"
"829","PM10","244PM1022031901","2022-03-19",1,67,1,"µg/m³",244,"Camarones"
"830","PM10","244PM1022031902","2022-03-19",2,64,1,"µg/m³",244,"Camarones"
"831","PM10","244PM1022031903","2022-03-19",3,63,1,"µg/m³",244,"Camarones"
"832","PM10","244PM1022031904","2022-03-19",4,50,1,"µg/m³",244,"Camarones"
"833","PM10","244PM1022031905","2022-03-19",5,47,1,"µg/m³",244,"Camarones"
"834","PM10","244PM1022031906","2022-03-19",6,37,1,"µg/m³",244,"Camarones"
"835","PM10","244PM1022031907","2022-03-19",7,31,1,"µg/m³",244,"Camarones"
"836","PM10","244PM1022031908","2022-03-19",8,64,1,"µg/m³",244,"Camarones"
"837","PM10","244PM1022031909","2022-03-19",9,51,1,"µg/m³",244,"Camarones"
"838","PM10","244PM1022031910","2022-03-19",10,84,1,"µg/m³",244,"Camarones"
"839","PM10","244PM1022031911","2022-03-19",11,97,1,"µg/m³",244,"Camarones"
"840","PM10","244PM1022031912","2022-03-19",12,94,1,"µg/m³",244,"Camarones"
"841","PM10","244PM1022031913","2022-03-19",13,59,1,"µg/m³",244,"Camarones"
"842","PM10","244PM1022031914","2022-03-19",14,56,1,"µg/m³",244,"Camarones"
"843","PM10","244PM1022031915","2022-03-19",15,45,1,"µg/m³",244,"Camarones"
"844","PM10","244PM1022031916","2022-03-19",16,37,1,"µg/m³",244,"Camarones"
"845","PM10","244PM1022031917","2022-03-19",17,34,1,"µg/m³",244,"Camarones"
"846","PM10","244PM1022031918","2022-03-19",18,42,1,"µg/m³",244,"Camarones"
"847","PM10","244PM1022031919","2022-03-19",19,29,1,"µg/m³",244,"Camarones"
"848","PM10","244PM1022031920","2022-03-19",20,43,1,"µg/m³",244,"Camarones"
"849","PM10","244PM1022031921","2022-03-19",21,93,1,"µg/m³",244,"Camarones"
"850","PM10","244PM1022031922","2022-03-19",22,52,1,"µg/m³",244,"Camarones"
"851","PM10","244PM1022031923","2022-03-19",23,40,1,"µg/m³",244,"Camarones"
"852","PM10","244PM1022032000","2022-03-20",0,58,1,"µg/m³",244,"Camarones"
"853","PM10","244PM1022032001","2022-03-20",1,34,1,"µg/m³",244,"Camarones"
"854","PM10","244PM1022032002","2022-03-20",2,29,1,"µg/m³",244,"Camarones"
"855","PM10","244PM1022032003","2022-03-20",3,48,1,"µg/m³",244,"Camarones"
"856","PM10","244PM1022032004","2022-03-20",4,46,1,"µg/m³",244,"Camarones"
"857","PM10","244PM1022032006","2022-03-20",6,40,1,"µg/m³",244,"Camarones"
"858","PM10","244PM1022032007","2022-03-20",7,163,1,"µg/m³",244,"Camarones"
"859","PM10","244PM1022032008","2022-03-20",8,47,1,"µg/m³",244,"Camarones"
"860","PM10","244PM1022032009","2022-03-20",9,61,1,"µg/m³",244,"Camarones"
"861","PM10","244PM1022032010","2022-03-20",10,59,1,"µg/m³",244,"Camarones"
"862","PM10","244PM1022032011","2022-03-20",11,57,1,"µg/m³",244,"Camarones"
"863","PM10","244PM1022032012","2022-03-20",12,66,1,"µg/m³",244,"Camarones"
"864","PM10","244PM1022032013","2022-03-20",13,49,1,"µg/m³",244,"Camarones"
"865","PM10","244PM1022032014","2022-03-20",14,22,1,"µg/m³",244,"Camarones"
"866","PM10","244PM1022032015","2022-03-20",15,24,1,"µg/m³",244,"Camarones"
"867","PM10","244PM1022032016","2022-03-20",16,30,1,"µg/m³",244,"Camarones"
"868","PM10","244PM1022032017","2022-03-20",17,37,1,"µg/m³",244,"Camarones"
"869","PM10","244PM1022032018","2022-03-20",18,37,1,"µg/m³",244,"Camarones"
"870","PM10","244PM1022032019","2022-03-20",19,37,1,"µg/m³",244,"Camarones"
"871","PM10","244PM1022032020","2022-03-20",20,32,1,"µg/m³",244,"Camarones"
"872","PM10","244PM1022032021","2022-03-20",21,30,1,"µg/m³",244,"Camarones"
"873","PM10","244PM1022032022","2022-03-20",22,36,1,"µg/m³",244,"Camarones"
"874","PM10","244PM1022032023","2022-03-20",23,32,1,"µg/m³",244,"Camarones"
"875","PM10","244PM1022032100","2022-03-21",0,33,1,"µg/m³",244,"Camarones"
"876","PM10","244PM1022032101","2022-03-21",1,54,1,"µg/m³",244,"Camarones"
"877","PM10","244PM1022032102","2022-03-21",2,30,1,"µg/m³",244,"Camarones"
"878","PM10","244PM1022032103","2022-03-21",3,35,1,"µg/m³",244,"Camarones"
"879","PM10","244PM1022032104","2022-03-21",4,24,1,"µg/m³",244,"Camarones"
"880","PM10","244PM1022032105","2022-03-21",5,24,1,"µg/m³",244,"Camarones"
"881","PM10","244PM1022032106","2022-03-21",6,23,1,"µg/m³",244,"Camarones"
"882","PM10","244PM1022032107","2022-03-21",7,21,1,"µg/m³",244,"Camarones"
"883","PM10","244PM1022032108","2022-03-21",8,31,1,"µg/m³",244,"Camarones"
"884","PM10","244PM1022032109","2022-03-21",9,41,1,"µg/m³",244,"Camarones"
"885","PM10","244PM1022032110","2022-03-21",10,51,1,"µg/m³",244,"Camarones"
"886","PM10","244PM1022032111","2022-03-21",11,32,1,"µg/m³",244,"Camarones"
"887","PM10","244PM1022032112","2022-03-21",12,23,1,"µg/m³",244,"Camarones"
"888","PM10","244PM1022032113","2022-03-21",13,6,1,"µg/m³",244,"Camarones"
"889","PM10","244PM1022032114","2022-03-21",14,27,1,"µg/m³",244,"Camarones"
"890","PM10","244PM1022032115","2022-03-21",15,33,1,"µg/m³",244,"Camarones"
"891","PM10","244PM1022032116","2022-03-21",16,33,1,"µg/m³",244,"Camarones"
"892","PM10","244PM1022032117","2022-03-21",17,36,1,"µg/m³",244,"Camarones"
"893","PM10","244PM1022032118","2022-03-21",18,51,1,"µg/m³",244,"Camarones"
"894","PM10","244PM1022032119","2022-03-21",19,48,1,"µg/m³",244,"Camarones"
"895","PM10","244PM1022032120","2022-03-21",20,58,1,"µg/m³",244,"Camarones"
"896","PM10","244PM1022032121","2022-03-21",21,46,1,"µg/m³",244,"Camarones"
"897","PM10","244PM1022032122","2022-03-21",22,35,1,"µg/m³",244,"Camarones"
"898","PM10","244PM1022032123","2022-03-21",23,18,1,"µg/m³",244,"Camarones"
"899","PM10","244PM1022032200","2022-03-22",0,31,1,"µg/m³",244,"Camarones"
"900","PM10","244PM1022032201","2022-03-22",1,13,1,"µg/m³",244,"Camarones"
"901","PM10","244PM1022032202","2022-03-22",2,6,1,"µg/m³",244,"Camarones"
"902","PM10","244PM1022032203","2022-03-22",3,22,1,"µg/m³",244,"Camarones"
"903","PM10","244PM1022032204","2022-03-22",4,30,1,"µg/m³",244,"Camarones"
"904","PM10","244PM1022032205","2022-03-22",5,10,1,"µg/m³",244,"Camarones"
"905","PM10","244PM1022032206","2022-03-22",6,24,1,"µg/m³",244,"Camarones"
"906","PM10","244PM1022032207","2022-03-22",7,27,1,"µg/m³",244,"Camarones"
"907","PM10","244PM1022032208","2022-03-22",8,37,1,"µg/m³",244,"Camarones"
"908","PM10","244PM1022032209","2022-03-22",9,39,1,"µg/m³",244,"Camarones"
"909","PM10","244PM1022032210","2022-03-22",10,25,1,"µg/m³",244,"Camarones"
"910","PM10","244PM1022032214","2022-03-22",14,33,1,"µg/m³",244,"Camarones"
"911","PM10","244PM1022032215","2022-03-22",15,24,1,"µg/m³",244,"Camarones"
"912","PM10","244PM1022032216","2022-03-22",16,38,1,"µg/m³",244,"Camarones"
"913","PM10","244PM1022032217","2022-03-22",17,46,1,"µg/m³",244,"Camarones"
"914","PM10","244PM1022032218","2022-03-22",18,47,1,"µg/m³",244,"Camarones"
"915","PM10","244PM1022032219","2022-03-22",19,44,1,"µg/m³",244,"Camarones"
"916","PM10","244PM1022032220","2022-03-22",20,47,1,"µg/m³",244,"Camarones"
"917","PM10","244PM1022032221","2022-03-22",21,25,1,"µg/m³",244,"Camarones"
"918","PM10","244PM1022032222","2022-03-22",22,19,1,"µg/m³",244,"Camarones"
"919","PM10","244PM1022032223","2022-03-22",23,29,1,"µg/m³",244,"Camarones"
"920","PM10","244PM1022032300","2022-03-23",0,25,1,"µg/m³",244,"Camarones"
"921","PM10","244PM1022032301","2022-03-23",1,30,1,"µg/m³",244,"Camarones"
"922","PM10","244PM1022032302","2022-03-23",2,20,1,"µg/m³",244,"Camarones"
"923","PM10","244PM1022032303","2022-03-23",3,55,1,"µg/m³",244,"Camarones"
"924","PM10","244PM1022032304","2022-03-23",4,55,1,"µg/m³",244,"Camarones"
"925","PM10","244PM1022032305","2022-03-23",5,28,1,"µg/m³",244,"Camarones"
"926","PM10","244PM1022032306","2022-03-23",6,39,1,"µg/m³",244,"Camarones"
"927","PM10","244PM1022032307","2022-03-23",7,53,1,"µg/m³",244,"Camarones"
"928","PM10","244PM1022032308","2022-03-23",8,79,1,"µg/m³",244,"Camarones"
"929","PM10","244PM1022032309","2022-03-23",9,71,1,"µg/m³",244,"Camarones"
"930","PM10","244PM1022032310","2022-03-23",10,127,1,"µg/m³",244,"Camarones"
"931","PM10","244PM1022032311","2022-03-23",11,104,1,"µg/m³",244,"Camarones"
"932","PM10","244PM1022032312","2022-03-23",12,66,1,"µg/m³",244,"Camarones"
"933","PM10","244PM1022032313","2022-03-23",13,46,1,"µg/m³",244,"Camarones"
"934","PM10","244PM1022032314","2022-03-23",14,41,1,"µg/m³",244,"Camarones"
"935","PM10","244PM1022032315","2022-03-23",15,53,1,"µg/m³",244,"Camarones"
"936","PM10","244PM1022032316","2022-03-23",16,55,1,"µg/m³",244,"Camarones"
"937","PM10","244PM1022032317","2022-03-23",17,81,1,"µg/m³",244,"Camarones"
"938","PM10","244PM1022032318","2022-03-23",18,71,1,"µg/m³",244,"Camarones"
"939","PM10","244PM1022032319","2022-03-23",19,55,1,"µg/m³",244,"Camarones"
"940","PM10","244PM1022032321","2022-03-23",21,31,1,"µg/m³",244,"Camarones"
"941","PM10","244PM1022032322","2022-03-23",22,26,1,"µg/m³",244,"Camarones"
"942","PM10","244PM1022032323","2022-03-23",23,10,1,"µg/m³",244,"Camarones"
"943","PM10","244PM1022032400","2022-03-24",0,13,1,"µg/m³",244,"Camarones"
"944","PM10","244PM1022032401","2022-03-24",1,18,1,"µg/m³",244,"Camarones"
"945","PM10","244PM1022032402","2022-03-24",2,53,1,"µg/m³",244,"Camarones"
"946","PM10","244PM1022032404","2022-03-24",4,52,1,"µg/m³",244,"Camarones"
"947","PM10","244PM1022032405","2022-03-24",5,40,1,"µg/m³",244,"Camarones"
"948","PM10","244PM1022032406","2022-03-24",6,46,1,"µg/m³",244,"Camarones"
"949","PM10","244PM1022032407","2022-03-24",7,40,1,"µg/m³",244,"Camarones"
"950","PM10","244PM1022032408","2022-03-24",8,58,1,"µg/m³",244,"Camarones"
"951","PM10","244PM1022032409","2022-03-24",9,91,1,"µg/m³",244,"Camarones"
"952","PM10","244PM1022032410","2022-03-24",10,75,1,"µg/m³",244,"Camarones"
"953","PM10","244PM1022032411","2022-03-24",11,76,1,"µg/m³",244,"Camarones"
"954","PM10","244PM1022032412","2022-03-24",12,61,1,"µg/m³",244,"Camarones"
"955","PM10","244PM1022032413","2022-03-24",13,69,1,"µg/m³",244,"Camarones"
"956","PM10","244PM1022032414","2022-03-24",14,44,1,"µg/m³",244,"Camarones"
"957","PM10","244PM1022032415","2022-03-24",15,52,1,"µg/m³",244,"Camarones"
"958","PM10","244PM1022032416","2022-03-24",16,54,1,"µg/m³",244,"Camarones"
"959","PM10","244PM1022032417","2022-03-24",17,66,1,"µg/m³",244,"Camarones"
"960","PM10","244PM1022032418","2022-03-24",18,91,1,"µg/m³",244,"Camarones"
"961","PM10","244PM1022032419","2022-03-24",19,96,1,"µg/m³",244,"Camarones"
"962","PM10","244PM1022032420","2022-03-24",20,84,1,"µg/m³",244,"Camarones"
"963","PM10","244PM1022032421","2022-03-24",21,75,1,"µg/m³",244,"Camarones"
"964","PM10","244PM1022032422","2022-03-24",22,66,1,"µg/m³",244,"Camarones"
"965","PM10","244PM1022032423","2022-03-24",23,75,1,"µg/m³",244,"Camarones"
"966","PM10","244PM1022032500","2022-03-25",0,75,1,"µg/m³",244,"Camarones"
"967","PM10","244PM1022032501","2022-03-25",1,67,1,"µg/m³",244,"Camarones"
"968","PM10","244PM1022032502","2022-03-25",2,41,1,"µg/m³",244,"Camarones"
"969","PM10","244PM1022032503","2022-03-25",3,39,1,"µg/m³",244,"Camarones"
"970","PM10","244PM1022032504","2022-03-25",4,48,1,"µg/m³",244,"Camarones"
"971","PM10","244PM1022032505","2022-03-25",5,42,1,"µg/m³",244,"Camarones"
"972","PM10","244PM1022032506","2022-03-25",6,46,1,"µg/m³",244,"Camarones"
"973","PM10","244PM1022032507","2022-03-25",7,49,1,"µg/m³",244,"Camarones"
"974","PM10","244PM1022032508","2022-03-25",8,43,1,"µg/m³",244,"Camarones"
"975","PM10","244PM1022032509","2022-03-25",9,52,1,"µg/m³",244,"Camarones"
"976","PM10","244PM1022032510","2022-03-25",10,68,1,"µg/m³",244,"Camarones"
"977","PM10","244PM1022032511","2022-03-25",11,83,1,"µg/m³",244,"Camarones"
"978","PM10","244PM1022032512","2022-03-25",12,94,1,"µg/m³",244,"Camarones"
"979","PM10","244PM1022032513","2022-03-25",13,80,1,"µg/m³",244,"Camarones"
"980","PM10","244PM1022032514","2022-03-25",14,60,1,"µg/m³",244,"Camarones"
"981","PM10","244PM1022032515","2022-03-25",15,68,1,"µg/m³",244,"Camarones"
"982","PM10","244PM1022032516","2022-03-25",16,69,1,"µg/m³",244,"Camarones"
"983","PM10","244PM1022032517","2022-03-25",17,64,1,"µg/m³",244,"Camarones"
"984","PM10","244PM1022032518","2022-03-25",18,54,1,"µg/m³",244,"Camarones"
"985","PM10","244PM1022032519","2022-03-25",19,66,1,"µg/m³",244,"Camarones"
"986","PM10","244PM1022032520","2022-03-25",20,92,1,"µg/m³",244,"Camarones"
"987","PM10","244PM1022032521","2022-03-25",21,67,1,"µg/m³",244,"Camarones"
"988","PM10","244PM1022032522","2022-03-25",22,66,1,"µg/m³",244,"Camarones"
"989","PM10","244PM1022032523","2022-03-25",23,63,1,"µg/m³",244,"Camarones"
"990","PM10","244PM1022032600","2022-03-26",0,53,1,"µg/m³",244,"Camarones"
"991","PM10","244PM1022032601","2022-03-26",1,44,1,"µg/m³",244,"Camarones"
"992","PM10","244PM1022032602","2022-03-26",2,48,1,"µg/m³",244,"Camarones"
"993","PM10","244PM1022032603","2022-03-26",3,21,1,"µg/m³",244,"Camarones"
"994","PM10","244PM1022032604","2022-03-26",4,43,1,"µg/m³",244,"Camarones"
"995","PM10","244PM1022032605","2022-03-26",5,53,1,"µg/m³",244,"Camarones"
"996","PM10","244PM1022032606","2022-03-26",6,46,1,"µg/m³",244,"Camarones"
"997","PM10","244PM1022032607","2022-03-26",7,66,1,"µg/m³",244,"Camarones"
"998","PM10","244PM1022032608","2022-03-26",8,72,1,"µg/m³",244,"Camarones"
"999","PM10","244PM1022032609","2022-03-26",9,100,1,"µg/m³",244,"Camarones"
"1000","PM10","244PM1022032610","2022-03-26",10,86,1,"µg/m³",244,"Camarones"
"1001","PM10","244PM1022032611","2022-03-26",11,78,1,"µg/m³",244,"Camarones"
"1002","PM10","244PM1022032613","2022-03-26",13,59,1,"µg/m³",244,"Camarones"
"1003","PM10","244PM1022032614","2022-03-26",14,57,1,"µg/m³",244,"Camarones"
"1004","PM10","244PM1022032615","2022-03-26",15,45,1,"µg/m³",244,"Camarones"
"1005","PM10","244PM1022032616","2022-03-26",16,34,1,"µg/m³",244,"Camarones"
"1006","PM10","244PM1022032617","2022-03-26",17,43,1,"µg/m³",244,"Camarones"
"1007","PM10","244PM1022032618","2022-03-26",18,50,1,"µg/m³",244,"Camarones"
"1008","PM10","244PM1022032619","2022-03-26",19,47,1,"µg/m³",244,"Camarones"
"1009","PM10","244PM1022032620","2022-03-26",20,60,1,"µg/m³",244,"Camarones"
"1010","PM10","244PM1022032621","2022-03-26",21,50,1,"µg/m³",244,"Camarones"
"1011","PM10","244PM1022032622","2022-03-26",22,50,1,"µg/m³",244,"Camarones"
"1012","PM10","244PM1022032623","2022-03-26",23,46,1,"µg/m³",244,"Camarones"
"1013","PM10","244PM1022032700","2022-03-27",0,46,1,"µg/m³",244,"Camarones"
"1014","PM10","244PM1022032701","2022-03-27",1,33,1,"µg/m³",244,"Camarones"
"1015","PM10","244PM1022032702","2022-03-27",2,46,1,"µg/m³",244,"Camarones"
"1016","PM10","244PM1022032703","2022-03-27",3,45,1,"µg/m³",244,"Camarones"
"1017","PM10","244PM1022032704","2022-03-27",4,25,1,"µg/m³",244,"Camarones"
"1018","PM10","244PM1022032705","2022-03-27",5,41,1,"µg/m³",244,"Camarones"
"1019","PM10","244PM1022032706","2022-03-27",6,32,1,"µg/m³",244,"Camarones"
"1020","PM10","244PM1022032707","2022-03-27",7,21,1,"µg/m³",244,"Camarones"
"1021","PM10","244PM1022032708","2022-03-27",8,33,1,"µg/m³",244,"Camarones"
"1022","PM10","244PM1022032709","2022-03-27",9,58,1,"µg/m³",244,"Camarones"
"1023","PM10","244PM1022032710","2022-03-27",10,82,1,"µg/m³",244,"Camarones"
"1024","PM10","244PM1022032711","2022-03-27",11,68,1,"µg/m³",244,"Camarones"
"1025","PM10","244PM1022032712","2022-03-27",12,57,1,"µg/m³",244,"Camarones"
"1026","PM10","244PM1022032713","2022-03-27",13,55,1,"µg/m³",244,"Camarones"
"1027","PM10","244PM1022032714","2022-03-27",14,38,1,"µg/m³",244,"Camarones"
"1028","PM10","244PM1022032715","2022-03-27",15,38,1,"µg/m³",244,"Camarones"
"1029","PM10","244PM1022032716","2022-03-27",16,39,1,"µg/m³",244,"Camarones"
"1030","PM10","244PM1022032717","2022-03-27",17,45,1,"µg/m³",244,"Camarones"
"1031","PM10","244PM1022032718","2022-03-27",18,40,1,"µg/m³",244,"Camarones"
"1032","PM10","244PM1022032719","2022-03-27",19,37,1,"µg/m³",244,"Camarones"
"1033","PM10","244PM1022032720","2022-03-27",20,44,1,"µg/m³",244,"Camarones"
"1034","PM10","244PM1022032721","2022-03-27",21,63,1,"µg/m³",244,"Camarones"
"1035","PM10","244PM1022032722","2022-03-27",22,48,1,"µg/m³",244,"Camarones"
"1036","PM10","244PM1022032723","2022-03-27",23,43,1,"µg/m³",244,"Camarones"
"1037","PM10","244PM1022032800","2022-03-28",0,39,1,"µg/m³",244,"Camarones"
"1038","PM10","244PM1022032801","2022-03-28",1,51,1,"µg/m³",244,"Camarones"
"1039","PM10","244PM1022032802","2022-03-28",2,46,1,"µg/m³",244,"Camarones"
"1040","PM10","244PM1022032803","2022-03-28",3,41,1,"µg/m³",244,"Camarones"
"1041","PM10","244PM1022032804","2022-03-28",4,30,1,"µg/m³",244,"Camarones"
"1042","PM10","244PM1022032805","2022-03-28",5,32,1,"µg/m³",244,"Camarones"
"1043","PM10","244PM1022032806","2022-03-28",6,23,1,"µg/m³",244,"Camarones"
"1044","PM10","244PM1022032807","2022-03-28",7,54,1,"µg/m³",244,"Camarones"
"1045","PM10","244PM1022032808","2022-03-28",8,64,1,"µg/m³",244,"Camarones"
"1046","PM10","244PM1022032809","2022-03-28",9,80,1,"µg/m³",244,"Camarones"
"1047","PM10","244PM1022032810","2022-03-28",10,50,1,"µg/m³",244,"Camarones"
"1048","PM10","244PM1022032811","2022-03-28",11,84,1,"µg/m³",244,"Camarones"
"1049","PM10","244PM1022032812","2022-03-28",12,66,1,"µg/m³",244,"Camarones"
"1050","PM10","244PM1022032813","2022-03-28",13,39,1,"µg/m³",244,"Camarones"
"1051","PM10","244PM1022032814","2022-03-28",14,40,1,"µg/m³",244,"Camarones"
"1052","PM10","244PM1022032815","2022-03-28",15,42,1,"µg/m³",244,"Camarones"
"1053","PM10","244PM1022032816","2022-03-28",16,44,1,"µg/m³",244,"Camarones"
"1054","PM10","244PM1022032817","2022-03-28",17,47,1,"µg/m³",244,"Camarones"
"1055","PM10","244PM1022032818","2022-03-28",18,60,1,"µg/m³",244,"Camarones"
"1056","PM10","244PM1022032819","2022-03-28",19,59,1,"µg/m³",244,"Camarones"
"1057","PM10","244PM1022032820","2022-03-28",20,62,1,"µg/m³",244,"Camarones"
"1058","PM10","244PM1022032821","2022-03-28",21,73,1,"µg/m³",244,"Camarones"
"1059","PM10","244PM1022032822","2022-03-28",22,76,1,"µg/m³",244,"Camarones"
"1060","PM10","244PM1022032823","2022-03-28",23,66,1,"µg/m³",244,"Camarones"
"1061","PM10","244PM1022032901","2022-03-29",1,71,1,"µg/m³",244,"Camarones"
"1062","PM10","244PM1022032902","2022-03-29",2,59,1,"µg/m³",244,"Camarones"
"1063","PM10","244PM1022032903","2022-03-29",3,37,1,"µg/m³",244,"Camarones"
"1064","PM10","244PM1022032904","2022-03-29",4,53,1,"µg/m³",244,"Camarones"
"1065","PM10","244PM1022032905","2022-03-29",5,42,1,"µg/m³",244,"Camarones"
"1066","PM10","244PM1022032906","2022-03-29",6,46,1,"µg/m³",244,"Camarones"
"1067","PM10","244PM1022032907","2022-03-29",7,68,1,"µg/m³",244,"Camarones"
"1068","PM10","244PM1022032908","2022-03-29",8,86,1,"µg/m³",244,"Camarones"
"1069","PM10","244PM1022032909","2022-03-29",9,81,1,"µg/m³",244,"Camarones"
"1070","PM10","244PM1022032910","2022-03-29",10,78,1,"µg/m³",244,"Camarones"
"1071","PM10","244PM1022032911","2022-03-29",11,90,1,"µg/m³",244,"Camarones"
"1072","PM10","244PM1022032912","2022-03-29",12,84,1,"µg/m³",244,"Camarones"
"1073","PM10","244PM1022032913","2022-03-29",13,57,1,"µg/m³",244,"Camarones"
"1074","PM10","244PM1022032914","2022-03-29",14,58,1,"µg/m³",244,"Camarones"
"1075","PM10","244PM1022032915","2022-03-29",15,65,1,"µg/m³",244,"Camarones"
"1076","PM10","244PM1022032916","2022-03-29",16,70,1,"µg/m³",244,"Camarones"
"1077","PM10","244PM1022032917","2022-03-29",17,69,1,"µg/m³",244,"Camarones"
"1078","PM10","244PM1022032918","2022-03-29",18,69,1,"µg/m³",244,"Camarones"
"1079","PM10","244PM1022040211","2022-04-02",11,64,1,"µg/m³",244,"Camarones"
"1080","PM10","244PM1022040212","2022-04-02",12,58,1,"µg/m³",244,"Camarones"
"1081","PM10","244PM1022040213","2022-04-02",13,106,1,"µg/m³",244,"Camarones"
"1082","PM10","244PM1022040214","2022-04-02",14,80,1,"µg/m³",244,"Camarones"
"1083","PM10","244PM1022040215","2022-04-02",15,87,1,"µg/m³",244,"Camarones"
"1084","PM10","244PM1022040216","2022-04-02",16,60,1,"µg/m³",244,"Camarones"
"1085","PM10","244PM1022040217","2022-04-02",17,55,1,"µg/m³",244,"Camarones"
"1086","PM10","244PM1022040218","2022-04-02",18,45,1,"µg/m³",244,"Camarones"
"1087","PM10","244PM1022040219","2022-04-02",19,72,1,"µg/m³",244,"Camarones"
"1088","PM10","244PM1022040220","2022-04-02",20,84,1,"µg/m³",244,"Camarones"
"1089","PM10","244PM1022040221","2022-04-02",21,49,1,"µg/m³",244,"Camarones"
"1090","PM10","244PM1022040222","2022-04-02",22,36,1,"µg/m³",244,"Camarones"
"1091","PM10","244PM1022040223","2022-04-02",23,90,1,"µg/m³",244,"Camarones"
"1092","PM10","244PM1022040300","2022-04-03",0,104,1,"µg/m³",244,"Camarones"
"1093","PM10","244PM1022040301","2022-04-03",1,74,1,"µg/m³",244,"Camarones"
"1094","PM10","244PM1022040304","2022-04-03",4,58,1,"µg/m³",244,"Camarones"
"1095","PM10","244PM1022040305","2022-04-03",5,84,1,"µg/m³",244,"Camarones"
"1096","PM10","244PM1022040306","2022-04-03",6,69,1,"µg/m³",244,"Camarones"
"1097","PM10","244PM1022040307","2022-04-03",7,60,1,"µg/m³",244,"Camarones"
"1098","PM10","244PM1022040308","2022-04-03",8,63,1,"µg/m³",244,"Camarones"
