"","parametro","id","date","hour","value","valid","unit","station_id","station_name"
"804","PM10","267PM1022020613","2022-02-06",13,34,1,"µg/m³",267,"Tultitlán"
"805","PM10","267PM1022020614","2022-02-06",14,44,1,"µg/m³",267,"Tultitlán"
"806","PM10","267PM1022020615","2022-02-06",15,48,1,"µg/m³",267,"Tultitlán"
"807","PM10","267PM1022020616","2022-02-06",16,19,1,"µg/m³",267,"Tultitlán"
"808","PM10","267PM1022020617","2022-02-06",17,34,1,"µg/m³",267,"Tultitlán"
"809","PM10","267PM1022020618","2022-02-06",18,45,1,"µg/m³",267,"Tultitlán"
"810","PM10","267PM1022020619","2022-02-06",19,146,1,"µg/m³",267,"Tultitlán"
"811","PM10","267PM1022020620","2022-02-06",20,34,1,"µg/m³",267,"Tultitlán"
"812","PM10","267PM1022020622","2022-02-06",22,37,1,"µg/m³",267,"Tultitlán"
"813","PM10","267PM1022020623","2022-02-06",23,33,1,"µg/m³",267,"Tultitlán"
"814","PM10","267PM1022020700","2022-02-07",0,40,1,"µg/m³",267,"Tultitlán"
"815","PM10","267PM1022020701","2022-02-07",1,37,1,"µg/m³",267,"Tultitlán"
"816","PM10","267PM1022020702","2022-02-07",2,47,1,"µg/m³",267,"Tultitlán"
"817","PM10","267PM1022020703","2022-02-07",3,50,1,"µg/m³",267,"Tultitlán"
"818","PM10","267PM1022020704","2022-02-07",4,47,1,"µg/m³",267,"Tultitlán"
"819","PM10","267PM1022020705","2022-02-07",5,46,1,"µg/m³",267,"Tultitlán"
"820","PM10","267PM1022020706","2022-02-07",6,43,1,"µg/m³",267,"Tultitlán"
"821","PM10","267PM1022020707","2022-02-07",7,39,1,"µg/m³",267,"Tultitlán"
"822","PM10","267PM1022020709","2022-02-07",9,64,1,"µg/m³",267,"Tultitlán"
"823","PM10","267PM1022020710","2022-02-07",10,46,1,"µg/m³",267,"Tultitlán"
"824","PM10","267PM1022020711","2022-02-07",11,60,1,"µg/m³",267,"Tultitlán"
"825","PM10","267PM1022020712","2022-02-07",12,33,1,"µg/m³",267,"Tultitlán"
"826","PM10","267PM1022020713","2022-02-07",13,6,1,"µg/m³",267,"Tultitlán"
"827","PM10","267PM1022020714","2022-02-07",14,38,1,"µg/m³",267,"Tultitlán"
"828","PM10","267PM1022020715","2022-02-07",15,24,1,"µg/m³",267,"Tultitlán"
"829","PM10","267PM1022020716","2022-02-07",16,32,1,"µg/m³",267,"Tultitlán"
"830","PM10","267PM1022020717","2022-02-07",17,45,1,"µg/m³",267,"Tultitlán"
"831","PM10","267PM1022020718","2022-02-07",18,45,1,"µg/m³",267,"Tultitlán"
"832","PM10","267PM1022020719","2022-02-07",19,103,1,"µg/m³",267,"Tultitlán"
"833","PM10","267PM1022020720","2022-02-07",20,56,1,"µg/m³",267,"Tultitlán"
"834","PM10","267PM1022020721","2022-02-07",21,39,1,"µg/m³",267,"Tultitlán"
"835","PM10","267PM1022020722","2022-02-07",22,32,1,"µg/m³",267,"Tultitlán"
"836","PM10","267PM1022020723","2022-02-07",23,7,1,"µg/m³",267,"Tultitlán"
"837","PM10","267PM1022020800","2022-02-08",0,25,1,"µg/m³",267,"Tultitlán"
"838","PM10","267PM1022020801","2022-02-08",1,24,1,"µg/m³",267,"Tultitlán"
"839","PM10","267PM1022020802","2022-02-08",2,47,1,"µg/m³",267,"Tultitlán"
"840","PM10","267PM1022020803","2022-02-08",3,41,1,"µg/m³",267,"Tultitlán"
"841","PM10","267PM1022020804","2022-02-08",4,24,1,"µg/m³",267,"Tultitlán"
"842","PM10","267PM1022020805","2022-02-08",5,54,1,"µg/m³",267,"Tultitlán"
"843","PM10","267PM1022020806","2022-02-08",6,35,1,"µg/m³",267,"Tultitlán"
"844","PM10","267PM1022020807","2022-02-08",7,52,1,"µg/m³",267,"Tultitlán"
"845","PM10","267PM1022020808","2022-02-08",8,46,1,"µg/m³",267,"Tultitlán"
"846","PM10","267PM1022020809","2022-02-08",9,62,1,"µg/m³",267,"Tultitlán"
"847","PM10","267PM1022020810","2022-02-08",10,51,1,"µg/m³",267,"Tultitlán"
"848","PM10","267PM1022020811","2022-02-08",11,79,1,"µg/m³",267,"Tultitlán"
"849","PM10","267PM1022020812","2022-02-08",12,93,1,"µg/m³",267,"Tultitlán"
"850","PM10","267PM1022020813","2022-02-08",13,116,1,"µg/m³",267,"Tultitlán"
"851","PM10","267PM1022020814","2022-02-08",14,113,1,"µg/m³",267,"Tultitlán"
"852","PM10","267PM1022020815","2022-02-08",15,99,1,"µg/m³",267,"Tultitlán"
"853","PM10","267PM1022020816","2022-02-08",16,59,1,"µg/m³",267,"Tultitlán"
"854","PM10","267PM1022020817","2022-02-08",17,101,1,"µg/m³",267,"Tultitlán"
"855","PM10","267PM1022020818","2022-02-08",18,62,1,"µg/m³",267,"Tultitlán"
"856","PM10","267PM1022020819","2022-02-08",19,69,1,"µg/m³",267,"Tultitlán"
"857","PM10","267PM1022020820","2022-02-08",20,57,1,"µg/m³",267,"Tultitlán"
"858","PM10","267PM1022020821","2022-02-08",21,56,1,"µg/m³",267,"Tultitlán"
"859","PM10","267PM1022020822","2022-02-08",22,55,1,"µg/m³",267,"Tultitlán"
"860","PM10","267PM1022020823","2022-02-08",23,57,1,"µg/m³",267,"Tultitlán"
"861","PM10","267PM1022020900","2022-02-09",0,63,1,"µg/m³",267,"Tultitlán"
"862","PM10","267PM1022020901","2022-02-09",1,86,1,"µg/m³",267,"Tultitlán"
"863","PM10","267PM1022020902","2022-02-09",2,61,1,"µg/m³",267,"Tultitlán"
"864","PM10","267PM1022020903","2022-02-09",3,64,1,"µg/m³",267,"Tultitlán"
"865","PM10","267PM1022020904","2022-02-09",4,69,1,"µg/m³",267,"Tultitlán"
"866","PM10","267PM1022020905","2022-02-09",5,61,1,"µg/m³",267,"Tultitlán"
"867","PM10","267PM1022020906","2022-02-09",6,79,1,"µg/m³",267,"Tultitlán"
"868","PM10","267PM1022020907","2022-02-09",7,73,1,"µg/m³",267,"Tultitlán"
"869","PM10","267PM1022020908","2022-02-09",8,127,1,"µg/m³",267,"Tultitlán"
"870","PM10","267PM1022020909","2022-02-09",9,94,1,"µg/m³",267,"Tultitlán"
"871","PM10","267PM1022020910","2022-02-09",10,128,1,"µg/m³",267,"Tultitlán"
"872","PM10","267PM1022020911","2022-02-09",11,140,1,"µg/m³",267,"Tultitlán"
"873","PM10","267PM1022020912","2022-02-09",12,124,1,"µg/m³",267,"Tultitlán"
"874","PM10","267PM1022020913","2022-02-09",13,5,1,"µg/m³",267,"Tultitlán"
"875","PM10","267PM1022020914","2022-02-09",14,20,1,"µg/m³",267,"Tultitlán"
"876","PM10","267PM1022020915","2022-02-09",15,28,1,"µg/m³",267,"Tultitlán"
"877","PM10","267PM1022020916","2022-02-09",16,30,1,"µg/m³",267,"Tultitlán"
"878","PM10","267PM1022020917","2022-02-09",17,17,1,"µg/m³",267,"Tultitlán"
"879","PM10","267PM1022020918","2022-02-09",18,22,1,"µg/m³",267,"Tultitlán"
"880","PM10","267PM1022020919","2022-02-09",19,116,1,"µg/m³",267,"Tultitlán"
"881","PM10","267PM1022020920","2022-02-09",20,40,1,"µg/m³",267,"Tultitlán"
"882","PM10","267PM1022020922","2022-02-09",22,28,1,"µg/m³",267,"Tultitlán"
"883","PM10","267PM1022020923","2022-02-09",23,56,1,"µg/m³",267,"Tultitlán"
"884","PM10","267PM1022021000","2022-02-10",0,105,1,"µg/m³",267,"Tultitlán"
"885","PM10","267PM1022021001","2022-02-10",1,66,1,"µg/m³",267,"Tultitlán"
"886","PM10","267PM1022021002","2022-02-10",2,23,1,"µg/m³",267,"Tultitlán"
"887","PM10","267PM1022021003","2022-02-10",3,14,1,"µg/m³",267,"Tultitlán"
"888","PM10","267PM1022021004","2022-02-10",4,33,1,"µg/m³",267,"Tultitlán"
"889","PM10","267PM1022021005","2022-02-10",5,49,1,"µg/m³",267,"Tultitlán"
"890","PM10","267PM1022021006","2022-02-10",6,41,1,"µg/m³",267,"Tultitlán"
"891","PM10","267PM1022021007","2022-02-10",7,41,1,"µg/m³",267,"Tultitlán"
"892","PM10","267PM1022021008","2022-02-10",8,53,1,"µg/m³",267,"Tultitlán"
"893","PM10","267PM1022021010","2022-02-10",10,113,1,"µg/m³",267,"Tultitlán"
"894","PM10","267PM1022021013","2022-02-10",13,20,1,"µg/m³",267,"Tultitlán"
"895","PM10","267PM1022021014","2022-02-10",14,17,1,"µg/m³",267,"Tultitlán"
"896","PM10","267PM1022021015","2022-02-10",15,15,1,"µg/m³",267,"Tultitlán"
"897","PM10","267PM1022021017","2022-02-10",17,27,1,"µg/m³",267,"Tultitlán"
"898","PM10","267PM1022021018","2022-02-10",18,77,1,"µg/m³",267,"Tultitlán"
"899","PM10","267PM1022021019","2022-02-10",19,65,1,"µg/m³",267,"Tultitlán"
"900","PM10","267PM1022021020","2022-02-10",20,35,1,"µg/m³",267,"Tultitlán"
"901","PM10","267PM1022021021","2022-02-10",21,25,1,"µg/m³",267,"Tultitlán"
"902","PM10","267PM1022021022","2022-02-10",22,66,1,"µg/m³",267,"Tultitlán"
"903","PM10","267PM1022021023","2022-02-10",23,21,1,"µg/m³",267,"Tultitlán"
"904","PM10","267PM1022021100","2022-02-11",0,47,1,"µg/m³",267,"Tultitlán"
"905","PM10","267PM1022021101","2022-02-11",1,33,1,"µg/m³",267,"Tultitlán"
"906","PM10","267PM1022021102","2022-02-11",2,22,1,"µg/m³",267,"Tultitlán"
"907","PM10","267PM1022021103","2022-02-11",3,22,1,"µg/m³",267,"Tultitlán"
"908","PM10","267PM1022021104","2022-02-11",4,8,1,"µg/m³",267,"Tultitlán"
"909","PM10","267PM1022021105","2022-02-11",5,39,1,"µg/m³",267,"Tultitlán"
"910","PM10","267PM1022021106","2022-02-11",6,28,1,"µg/m³",267,"Tultitlán"
"911","PM10","267PM1022021107","2022-02-11",7,54,1,"µg/m³",267,"Tultitlán"
"912","PM10","267PM1022021108","2022-02-11",8,82,1,"µg/m³",267,"Tultitlán"
"913","PM10","267PM1022021109","2022-02-11",9,72,1,"µg/m³",267,"Tultitlán"
"914","PM10","267PM1022021110","2022-02-11",10,123,1,"µg/m³",267,"Tultitlán"
"915","PM10","267PM1022021111","2022-02-11",11,81,1,"µg/m³",267,"Tultitlán"
"916","PM10","267PM1022021113","2022-02-11",13,11,1,"µg/m³",267,"Tultitlán"
"917","PM10","267PM1022021114","2022-02-11",14,21,1,"µg/m³",267,"Tultitlán"
"918","PM10","267PM1022021115","2022-02-11",15,86,1,"µg/m³",267,"Tultitlán"
"919","PM10","267PM1022021116","2022-02-11",16,116,1,"µg/m³",267,"Tultitlán"
"920","PM10","267PM1022021117","2022-02-11",17,105,1,"µg/m³",267,"Tultitlán"
"921","PM10","267PM1022021118","2022-02-11",18,102,1,"µg/m³",267,"Tultitlán"
"922","PM10","267PM1022021119","2022-02-11",19,89,1,"µg/m³",267,"Tultitlán"
"923","PM10","267PM1022021120","2022-02-11",20,61,1,"µg/m³",267,"Tultitlán"
"924","PM10","267PM1022021121","2022-02-11",21,23,1,"µg/m³",267,"Tultitlán"
"925","PM10","267PM1022021122","2022-02-11",22,9,1,"µg/m³",267,"Tultitlán"
"926","PM10","267PM1022021123","2022-02-11",23,15,1,"µg/m³",267,"Tultitlán"
"927","PM10","267PM1022021200","2022-02-12",0,50,1,"µg/m³",267,"Tultitlán"
"928","PM10","267PM1022021201","2022-02-12",1,54,1,"µg/m³",267,"Tultitlán"
"929","PM10","267PM1022021202","2022-02-12",2,32,1,"µg/m³",267,"Tultitlán"
"930","PM10","267PM1022021203","2022-02-12",3,49,1,"µg/m³",267,"Tultitlán"
"931","PM10","267PM1022021204","2022-02-12",4,34,1,"µg/m³",267,"Tultitlán"
"932","PM10","267PM1022021205","2022-02-12",5,34,1,"µg/m³",267,"Tultitlán"
"933","PM10","267PM1022021206","2022-02-12",6,46,1,"µg/m³",267,"Tultitlán"
"934","PM10","267PM1022021207","2022-02-12",7,62,1,"µg/m³",267,"Tultitlán"
"935","PM10","267PM1022021208","2022-02-12",8,56,1,"µg/m³",267,"Tultitlán"
"936","PM10","267PM1022021209","2022-02-12",9,107,1,"µg/m³",267,"Tultitlán"
"937","PM10","267PM1022021210","2022-02-12",10,82,1,"µg/m³",267,"Tultitlán"
"938","PM10","267PM1022021211","2022-02-12",11,45,1,"µg/m³",267,"Tultitlán"
"939","PM10","267PM1022021212","2022-02-12",12,71,1,"µg/m³",267,"Tultitlán"
"940","PM10","267PM1022021213","2022-02-12",13,63,1,"µg/m³",267,"Tultitlán"
"941","PM10","267PM1022021214","2022-02-12",14,68,1,"µg/m³",267,"Tultitlán"
"942","PM10","267PM1022021215","2022-02-12",15,46,1,"µg/m³",267,"Tultitlán"
"943","PM10","267PM1022021216","2022-02-12",16,31,1,"µg/m³",267,"Tultitlán"
"944","PM10","267PM1022021217","2022-02-12",17,47,1,"µg/m³",267,"Tultitlán"
"945","PM10","267PM1022021218","2022-02-12",18,55,1,"µg/m³",267,"Tultitlán"
"946","PM10","267PM1022021219","2022-02-12",19,54,1,"µg/m³",267,"Tultitlán"
"947","PM10","267PM1022021220","2022-02-12",20,48,1,"µg/m³",267,"Tultitlán"
"948","PM10","267PM1022021221","2022-02-12",21,66,1,"µg/m³",267,"Tultitlán"
"949","PM10","267PM1022021222","2022-02-12",22,191,1,"µg/m³",267,"Tultitlán"
"950","PM10","267PM1022021223","2022-02-12",23,64,1,"µg/m³",267,"Tultitlán"
"951","PM10","267PM1022021300","2022-02-13",0,48,1,"µg/m³",267,"Tultitlán"
"952","PM10","267PM1022021301","2022-02-13",1,21,1,"µg/m³",267,"Tultitlán"
"953","PM10","267PM1022021302","2022-02-13",2,49,1,"µg/m³",267,"Tultitlán"
"954","PM10","267PM1022021303","2022-02-13",3,31,1,"µg/m³",267,"Tultitlán"
"955","PM10","267PM1022021304","2022-02-13",4,40,1,"µg/m³",267,"Tultitlán"
"956","PM10","267PM1022021305","2022-02-13",5,28,1,"µg/m³",267,"Tultitlán"
"957","PM10","267PM1022021306","2022-02-13",6,27,1,"µg/m³",267,"Tultitlán"
"958","PM10","267PM1022021307","2022-02-13",7,26,1,"µg/m³",267,"Tultitlán"
"959","PM10","267PM1022021309","2022-02-13",9,8,1,"µg/m³",267,"Tultitlán"
"960","PM10","267PM1022021310","2022-02-13",10,24,1,"µg/m³",267,"Tultitlán"
"961","PM10","267PM1022021311","2022-02-13",11,22,1,"µg/m³",267,"Tultitlán"
"962","PM10","267PM1022021312","2022-02-13",12,23,1,"µg/m³",267,"Tultitlán"
"963","PM10","267PM1022021313","2022-02-13",13,20,1,"µg/m³",267,"Tultitlán"
"964","PM10","267PM1022021314","2022-02-13",14,30,1,"µg/m³",267,"Tultitlán"
"965","PM10","267PM1022021315","2022-02-13",15,39,1,"µg/m³",267,"Tultitlán"
"966","PM10","267PM1022021316","2022-02-13",16,41,1,"µg/m³",267,"Tultitlán"
"967","PM10","267PM1022021317","2022-02-13",17,41,1,"µg/m³",267,"Tultitlán"
"968","PM10","267PM1022021318","2022-02-13",18,67,1,"µg/m³",267,"Tultitlán"
"969","PM10","267PM1022021320","2022-02-13",20,57,1,"µg/m³",267,"Tultitlán"
"970","PM10","267PM1022021321","2022-02-13",21,44,1,"µg/m³",267,"Tultitlán"
"971","PM10","267PM1022021322","2022-02-13",22,34,1,"µg/m³",267,"Tultitlán"
"972","PM10","267PM1022021323","2022-02-13",23,26,1,"µg/m³",267,"Tultitlán"
"973","PM10","267PM1022021400","2022-02-14",0,30,1,"µg/m³",267,"Tultitlán"
"974","PM10","267PM1022021401","2022-02-14",1,29,1,"µg/m³",267,"Tultitlán"
"975","PM10","267PM1022021402","2022-02-14",2,30,1,"µg/m³",267,"Tultitlán"
"976","PM10","267PM1022021403","2022-02-14",3,46,1,"µg/m³",267,"Tultitlán"
"977","PM10","267PM1022021404","2022-02-14",4,46,1,"µg/m³",267,"Tultitlán"
"978","PM10","267PM1022021405","2022-02-14",5,58,1,"µg/m³",267,"Tultitlán"
"979","PM10","267PM1022021406","2022-02-14",6,37,1,"µg/m³",267,"Tultitlán"
"980","PM10","267PM1022021407","2022-02-14",7,38,1,"µg/m³",267,"Tultitlán"
"981","PM10","267PM1022021408","2022-02-14",8,50,1,"µg/m³",267,"Tultitlán"
"982","PM10","267PM1022021409","2022-02-14",9,59,1,"µg/m³",267,"Tultitlán"
"983","PM10","267PM1022021410","2022-02-14",10,74,1,"µg/m³",267,"Tultitlán"
"984","PM10","267PM1022021411","2022-02-14",11,98,1,"µg/m³",267,"Tultitlán"
"985","PM10","267PM1022021412","2022-02-14",12,120,1,"µg/m³",267,"Tultitlán"
"986","PM10","267PM1022021413","2022-02-14",13,122,1,"µg/m³",267,"Tultitlán"
"987","PM10","267PM1022021414","2022-02-14",14,117,1,"µg/m³",267,"Tultitlán"
"988","PM10","267PM1022021415","2022-02-14",15,66,1,"µg/m³",267,"Tultitlán"
"989","PM10","267PM1022021416","2022-02-14",16,52,1,"µg/m³",267,"Tultitlán"
"990","PM10","267PM1022021417","2022-02-14",17,80,1,"µg/m³",267,"Tultitlán"
"991","PM10","267PM1022021418","2022-02-14",18,112,1,"µg/m³",267,"Tultitlán"
"992","PM10","267PM1022021419","2022-02-14",19,72,1,"µg/m³",267,"Tultitlán"
"993","PM10","267PM1022021420","2022-02-14",20,26,1,"µg/m³",267,"Tultitlán"
"994","PM10","267PM1022021421","2022-02-14",21,76,1,"µg/m³",267,"Tultitlán"
"995","PM10","267PM1022021422","2022-02-14",22,75,1,"µg/m³",267,"Tultitlán"
"996","PM10","267PM1022021423","2022-02-14",23,73,1,"µg/m³",267,"Tultitlán"
"997","PM10","267PM1022021500","2022-02-15",0,23,1,"µg/m³",267,"Tultitlán"
"998","PM10","267PM1022021501","2022-02-15",1,28,1,"µg/m³",267,"Tultitlán"
"999","PM10","267PM1022021502","2022-02-15",2,40,1,"µg/m³",267,"Tultitlán"
"1000","PM10","267PM1022021503","2022-02-15",3,25,1,"µg/m³",267,"Tultitlán"
"1001","PM10","267PM1022021504","2022-02-15",4,32,1,"µg/m³",267,"Tultitlán"
"1002","PM10","267PM1022021505","2022-02-15",5,12,1,"µg/m³",267,"Tultitlán"
"1003","PM10","267PM1022021506","2022-02-15",6,25,1,"µg/m³",267,"Tultitlán"
"1004","PM10","267PM1022021507","2022-02-15",7,31,1,"µg/m³",267,"Tultitlán"
"1005","PM10","267PM1022021508","2022-02-15",8,48,1,"µg/m³",267,"Tultitlán"
"1006","PM10","267PM1022021509","2022-02-15",9,54,1,"µg/m³",267,"Tultitlán"
"1007","PM10","267PM1022021510","2022-02-15",10,78,1,"µg/m³",267,"Tultitlán"
"1008","PM10","267PM1022021511","2022-02-15",11,80,1,"µg/m³",267,"Tultitlán"
"1009","PM10","267PM1022021512","2022-02-15",12,43,1,"µg/m³",267,"Tultitlán"
"1010","PM10","267PM1022021513","2022-02-15",13,51,1,"µg/m³",267,"Tultitlán"
"1011","PM10","267PM1022021514","2022-02-15",14,7,1,"µg/m³",267,"Tultitlán"
"1012","PM10","267PM1022021515","2022-02-15",15,23,1,"µg/m³",267,"Tultitlán"
"1013","PM10","267PM1022021516","2022-02-15",16,34,1,"µg/m³",267,"Tultitlán"
"1014","PM10","267PM1022021517","2022-02-15",17,37,1,"µg/m³",267,"Tultitlán"
"1015","PM10","267PM1022021518","2022-02-15",18,72,1,"µg/m³",267,"Tultitlán"
"1016","PM10","267PM1022021519","2022-02-15",19,97,1,"µg/m³",267,"Tultitlán"
"1017","PM10","267PM1022021520","2022-02-15",20,66,1,"µg/m³",267,"Tultitlán"
"1018","PM10","267PM1022021521","2022-02-15",21,38,1,"µg/m³",267,"Tultitlán"
"1019","PM10","267PM1022021522","2022-02-15",22,40,1,"µg/m³",267,"Tultitlán"
"1020","PM10","267PM1022021523","2022-02-15",23,69,1,"µg/m³",267,"Tultitlán"
"1021","PM10","267PM1022021600","2022-02-16",0,42,1,"µg/m³",267,"Tultitlán"
"1022","PM10","267PM1022021601","2022-02-16",1,45,1,"µg/m³",267,"Tultitlán"
"1023","PM10","267PM1022021602","2022-02-16",2,29,1,"µg/m³",267,"Tultitlán"
"1024","PM10","267PM1022021603","2022-02-16",3,28,1,"µg/m³",267,"Tultitlán"
"1025","PM10","267PM1022021604","2022-02-16",4,29,1,"µg/m³",267,"Tultitlán"
"1026","PM10","267PM1022021605","2022-02-16",5,28,1,"µg/m³",267,"Tultitlán"
"1027","PM10","267PM1022021606","2022-02-16",6,34,1,"µg/m³",267,"Tultitlán"
"1028","PM10","267PM1022021607","2022-02-16",7,37,1,"µg/m³",267,"Tultitlán"
"1029","PM10","267PM1022021608","2022-02-16",8,64,1,"µg/m³",267,"Tultitlán"
"1030","PM10","267PM1022021609","2022-02-16",9,104,1,"µg/m³",267,"Tultitlán"
"1031","PM10","267PM1022021610","2022-02-16",10,108,1,"µg/m³",267,"Tultitlán"
"1032","PM10","267PM1022021611","2022-02-16",11,91,1,"µg/m³",267,"Tultitlán"
"1033","PM10","267PM1022021612","2022-02-16",12,43,1,"µg/m³",267,"Tultitlán"
"1034","PM10","267PM1022021613","2022-02-16",13,7,1,"µg/m³",267,"Tultitlán"
"1035","PM10","267PM1022021614","2022-02-16",14,16,1,"µg/m³",267,"Tultitlán"
"1036","PM10","267PM1022021615","2022-02-16",15,26,1,"µg/m³",267,"Tultitlán"
"1037","PM10","267PM1022021616","2022-02-16",16,25,1,"µg/m³",267,"Tultitlán"
"1038","PM10","267PM1022021617","2022-02-16",17,15,1,"µg/m³",267,"Tultitlán"
"1039","PM10","267PM1022021618","2022-02-16",18,37,1,"µg/m³",267,"Tultitlán"
"1040","PM10","267PM1022021619","2022-02-16",19,46,1,"µg/m³",267,"Tultitlán"
"1041","PM10","267PM1022021620","2022-02-16",20,75,1,"µg/m³",267,"Tultitlán"
"1042","PM10","267PM1022021622","2022-02-16",22,21,1,"µg/m³",267,"Tultitlán"
"1043","PM10","267PM1022021623","2022-02-16",23,59,1,"µg/m³",267,"Tultitlán"
"1044","PM10","267PM1022021700","2022-02-17",0,57,1,"µg/m³",267,"Tultitlán"
"1045","PM10","267PM1022021701","2022-02-17",1,51,1,"µg/m³",267,"Tultitlán"
"1046","PM10","267PM1022021702","2022-02-17",2,27,1,"µg/m³",267,"Tultitlán"
"1047","PM10","267PM1022021703","2022-02-17",3,23,1,"µg/m³",267,"Tultitlán"
"1048","PM10","267PM1022021704","2022-02-17",4,28,1,"µg/m³",267,"Tultitlán"
"1049","PM10","267PM1022021705","2022-02-17",5,27,1,"µg/m³",267,"Tultitlán"
"1050","PM10","267PM1022021706","2022-02-17",6,48,1,"µg/m³",267,"Tultitlán"
"1051","PM10","267PM1022021707","2022-02-17",7,81,1,"µg/m³",267,"Tultitlán"
"1052","PM10","267PM1022021708","2022-02-17",8,103,1,"µg/m³",267,"Tultitlán"
"1053","PM10","267PM1022021709","2022-02-17",9,105,1,"µg/m³",267,"Tultitlán"
"1054","PM10","267PM1022021710","2022-02-17",10,140,1,"µg/m³",267,"Tultitlán"
"1055","PM10","267PM1022021711","2022-02-17",11,165,1,"µg/m³",267,"Tultitlán"
"1056","PM10","267PM1022021712","2022-02-17",12,79,1,"µg/m³",267,"Tultitlán"
"1057","PM10","267PM1022021713","2022-02-17",13,52,1,"µg/m³",267,"Tultitlán"
"1058","PM10","267PM1022021714","2022-02-17",14,47,1,"µg/m³",267,"Tultitlán"
"1059","PM10","267PM1022021715","2022-02-17",15,36,1,"µg/m³",267,"Tultitlán"
"1060","PM10","267PM1022021716","2022-02-17",16,38,1,"µg/m³",267,"Tultitlán"
"1061","PM10","267PM1022021717","2022-02-17",17,44,1,"µg/m³",267,"Tultitlán"
"1062","PM10","267PM1022021718","2022-02-17",18,29,1,"µg/m³",267,"Tultitlán"
"1063","PM10","267PM1022021719","2022-02-17",19,100,1,"µg/m³",267,"Tultitlán"
"1064","PM10","267PM1022021720","2022-02-17",20,94,1,"µg/m³",267,"Tultitlán"
"1065","PM10","267PM1022021721","2022-02-17",21,74,1,"µg/m³",267,"Tultitlán"
"1066","PM10","267PM1022021722","2022-02-17",22,90,1,"µg/m³",267,"Tultitlán"
"1067","PM10","267PM1022021723","2022-02-17",23,177,1,"µg/m³",267,"Tultitlán"
"1068","PM10","267PM1022021800","2022-02-18",0,125,1,"µg/m³",267,"Tultitlán"
"1069","PM10","267PM1022021801","2022-02-18",1,60,1,"µg/m³",267,"Tultitlán"
"1070","PM10","267PM1022021802","2022-02-18",2,57,1,"µg/m³",267,"Tultitlán"
"1071","PM10","267PM1022021803","2022-02-18",3,45,1,"µg/m³",267,"Tultitlán"
"1072","PM10","267PM1022021804","2022-02-18",4,34,1,"µg/m³",267,"Tultitlán"
"1073","PM10","267PM1022021805","2022-02-18",5,36,1,"µg/m³",267,"Tultitlán"
"1074","PM10","267PM1022021806","2022-02-18",6,30,1,"µg/m³",267,"Tultitlán"
"1075","PM10","267PM1022021807","2022-02-18",7,63,1,"µg/m³",267,"Tultitlán"
"1076","PM10","267PM1022021808","2022-02-18",8,77,1,"µg/m³",267,"Tultitlán"
"1077","PM10","267PM1022021809","2022-02-18",9,136,1,"µg/m³",267,"Tultitlán"
"1078","PM10","267PM1022021810","2022-02-18",10,123,1,"µg/m³",267,"Tultitlán"
"1079","PM10","267PM1022021811","2022-02-18",11,108,1,"µg/m³",267,"Tultitlán"
"1080","PM10","267PM1022021812","2022-02-18",12,97,1,"µg/m³",267,"Tultitlán"
"1081","PM10","267PM1022021813","2022-02-18",13,101,1,"µg/m³",267,"Tultitlán"
"1082","PM10","267PM1022021814","2022-02-18",14,94,1,"µg/m³",267,"Tultitlán"
"1083","PM10","267PM1022021815","2022-02-18",15,87,1,"µg/m³",267,"Tultitlán"
"1084","PM10","267PM1022021816","2022-02-18",16,70,1,"µg/m³",267,"Tultitlán"
"1085","PM10","267PM1022021817","2022-02-18",17,53,1,"µg/m³",267,"Tultitlán"
"1086","PM10","267PM1022021818","2022-02-18",18,55,1,"µg/m³",267,"Tultitlán"
"1087","PM10","267PM1022021819","2022-02-18",19,82,1,"µg/m³",267,"Tultitlán"
"1088","PM10","267PM1022021820","2022-02-18",20,141,1,"µg/m³",267,"Tultitlán"
"1089","PM10","267PM1022021821","2022-02-18",21,153,1,"µg/m³",267,"Tultitlán"
"1090","PM10","267PM1022021822","2022-02-18",22,125,1,"µg/m³",267,"Tultitlán"
"1091","PM10","267PM1022021823","2022-02-18",23,84,1,"µg/m³",267,"Tultitlán"
"1092","PM10","267PM1022021900","2022-02-19",0,95,1,"µg/m³",267,"Tultitlán"
"1093","PM10","267PM1022021901","2022-02-19",1,90,1,"µg/m³",267,"Tultitlán"
"1094","PM10","267PM1022021902","2022-02-19",2,85,1,"µg/m³",267,"Tultitlán"
"1095","PM10","267PM1022021903","2022-02-19",3,99,1,"µg/m³",267,"Tultitlán"
"1096","PM10","267PM1022021904","2022-02-19",4,130,1,"µg/m³",267,"Tultitlán"
"1097","PM10","267PM1022021905","2022-02-19",5,75,1,"µg/m³",267,"Tultitlán"
"1098","PM10","267PM1022021906","2022-02-19",6,95,1,"µg/m³",267,"Tultitlán"
"1099","PM10","267PM1022021907","2022-02-19",7,78,1,"µg/m³",267,"Tultitlán"
"1100","PM10","267PM1022021908","2022-02-19",8,78,1,"µg/m³",267,"Tultitlán"
"1101","PM10","267PM1022021909","2022-02-19",9,134,1,"µg/m³",267,"Tultitlán"
"1102","PM10","267PM1022021910","2022-02-19",10,157,1,"µg/m³",267,"Tultitlán"
"1103","PM10","267PM1022021911","2022-02-19",11,195,1,"µg/m³",267,"Tultitlán"
"1104","PM10","267PM1022021912","2022-02-19",12,154,1,"µg/m³",267,"Tultitlán"
