"","parametro","id","date","hour","value","valid","unit","station_id","station_name"
"1","PM10","252PM1022010100","2022-01-01",0,79,1,"µg/m³",252,"Iztacalco"
"2","PM10","252PM1022010102","2022-01-01",2,116,1,"µg/m³",252,"Iztacalco"
"3","PM10","252PM1022010103","2022-01-01",3,173,1,"µg/m³",252,"Iztacalco"
"4","PM10","252PM1022010104","2022-01-01",4,178,1,"µg/m³",252,"Iztacalco"
"5","PM10","252PM1022010105","2022-01-01",5,171,1,"µg/m³",252,"Iztacalco"
"6","PM10","252PM1022010106","2022-01-01",6,145,1,"µg/m³",252,"Iztacalco"
"7","PM10","252PM1022010107","2022-01-01",7,165,1,"µg/m³",252,"Iztacalco"
"8","PM10","252PM1022010108","2022-01-01",8,169,1,"µg/m³",252,"Iztacalco"
"9","PM10","252PM1022010109","2022-01-01",9,188,1,"µg/m³",252,"Iztacalco"
"10","PM10","252PM1022010110","2022-01-01",10,184,1,"µg/m³",252,"Iztacalco"
"11","PM10","252PM1022010111","2022-01-01",11,207,1,"µg/m³",252,"Iztacalco"
"12","PM10","252PM1022010112","2022-01-01",12,210,1,"µg/m³",252,"Iztacalco"
"13","PM10","252PM1022010113","2022-01-01",13,154,1,"µg/m³",252,"Iztacalco"
"14","PM10","252PM1022010114","2022-01-01",14,80,1,"µg/m³",252,"Iztacalco"
"15","PM10","252PM1022010115","2022-01-01",15,53,1,"µg/m³",252,"Iztacalco"
"16","PM10","252PM1022010116","2022-01-01",16,69,1,"µg/m³",252,"Iztacalco"
"17","PM10","252PM1022010117","2022-01-01",17,37,1,"µg/m³",252,"Iztacalco"
"18","PM10","252PM1022010118","2022-01-01",18,41,1,"µg/m³",252,"Iztacalco"
"19","PM10","252PM1022010119","2022-01-01",19,36,1,"µg/m³",252,"Iztacalco"
"20","PM10","252PM1022010120","2022-01-01",20,62,1,"µg/m³",252,"Iztacalco"
"21","PM10","252PM1022010121","2022-01-01",21,98,1,"µg/m³",252,"Iztacalco"
"22","PM10","252PM1022010122","2022-01-01",22,99,1,"µg/m³",252,"Iztacalco"
"23","PM10","252PM1022010123","2022-01-01",23,77,1,"µg/m³",252,"Iztacalco"
"24","PM10","252PM1022010200","2022-01-02",0,101,1,"µg/m³",252,"Iztacalco"
"25","PM10","252PM1022010202","2022-01-02",2,96,1,"µg/m³",252,"Iztacalco"
"26","PM10","252PM1022010203","2022-01-02",3,87,1,"µg/m³",252,"Iztacalco"
"27","PM10","252PM1022010204","2022-01-02",4,81,1,"µg/m³",252,"Iztacalco"
"28","PM10","252PM1022010205","2022-01-02",5,71,1,"µg/m³",252,"Iztacalco"
"29","PM10","252PM1022010206","2022-01-02",6,54,1,"µg/m³",252,"Iztacalco"
"30","PM10","252PM1022010207","2022-01-02",7,52,1,"µg/m³",252,"Iztacalco"
"31","PM10","252PM1022010208","2022-01-02",8,63,1,"µg/m³",252,"Iztacalco"
"32","PM10","252PM1022010209","2022-01-02",9,64,1,"µg/m³",252,"Iztacalco"
"33","PM10","252PM1022010210","2022-01-02",10,62,1,"µg/m³",252,"Iztacalco"
"34","PM10","252PM1022010211","2022-01-02",11,52,1,"µg/m³",252,"Iztacalco"
"35","PM10","252PM1022010212","2022-01-02",12,65,1,"µg/m³",252,"Iztacalco"
"36","PM10","252PM1022010213","2022-01-02",13,49,1,"µg/m³",252,"Iztacalco"
"37","PM10","252PM1022010214","2022-01-02",14,34,1,"µg/m³",252,"Iztacalco"
"38","PM10","252PM1022010215","2022-01-02",15,33,1,"µg/m³",252,"Iztacalco"
"39","PM10","252PM1022010216","2022-01-02",16,19,1,"µg/m³",252,"Iztacalco"
"40","PM10","252PM1022010217","2022-01-02",17,14,1,"µg/m³",252,"Iztacalco"
"41","PM10","252PM1022010218","2022-01-02",18,59,1,"µg/m³",252,"Iztacalco"
"42","PM10","252PM1022010219","2022-01-02",19,105,1,"µg/m³",252,"Iztacalco"
"43","PM10","252PM1022010220","2022-01-02",20,79,1,"µg/m³",252,"Iztacalco"
"44","PM10","252PM1022010221","2022-01-02",21,80,1,"µg/m³",252,"Iztacalco"
"45","PM10","252PM1022010222","2022-01-02",22,60,1,"µg/m³",252,"Iztacalco"
"46","PM10","252PM1022010223","2022-01-02",23,41,1,"µg/m³",252,"Iztacalco"
"47","PM10","252PM1022010300","2022-01-03",0,18,1,"µg/m³",252,"Iztacalco"
"48","PM10","252PM1022010302","2022-01-03",2,22,1,"µg/m³",252,"Iztacalco"
"49","PM10","252PM1022010303","2022-01-03",3,27,1,"µg/m³",252,"Iztacalco"
"50","PM10","252PM1022010304","2022-01-03",4,24,1,"µg/m³",252,"Iztacalco"
"51","PM10","252PM1022010305","2022-01-03",5,25,1,"µg/m³",252,"Iztacalco"
"52","PM10","252PM1022010306","2022-01-03",6,22,1,"µg/m³",252,"Iztacalco"
"53","PM10","252PM1022010307","2022-01-03",7,26,1,"µg/m³",252,"Iztacalco"
"54","PM10","252PM1022010308","2022-01-03",8,26,1,"µg/m³",252,"Iztacalco"
"55","PM10","252PM1022010309","2022-01-03",9,33,1,"µg/m³",252,"Iztacalco"
"56","PM10","252PM1022010310","2022-01-03",10,35,1,"µg/m³",252,"Iztacalco"
"57","PM10","252PM1022010311","2022-01-03",11,38,1,"µg/m³",252,"Iztacalco"
"58","PM10","252PM1022010312","2022-01-03",12,51,1,"µg/m³",252,"Iztacalco"
"59","PM10","252PM1022010313","2022-01-03",13,66,1,"µg/m³",252,"Iztacalco"
"60","PM10","252PM1022010314","2022-01-03",14,71,1,"µg/m³",252,"Iztacalco"
"61","PM10","252PM1022010315","2022-01-03",15,75,1,"µg/m³",252,"Iztacalco"
"62","PM10","252PM1022020713","2022-02-07",13,25,1,"µg/m³",252,"Iztacalco"
"63","PM10","252PM1022020714","2022-02-07",14,17,1,"µg/m³",252,"Iztacalco"
"64","PM10","252PM1022020715","2022-02-07",15,32,1,"µg/m³",252,"Iztacalco"
"65","PM10","252PM1022020716","2022-02-07",16,45,1,"µg/m³",252,"Iztacalco"
"66","PM10","252PM1022020717","2022-02-07",17,44,1,"µg/m³",252,"Iztacalco"
"67","PM10","252PM1022020718","2022-02-07",18,44,1,"µg/m³",252,"Iztacalco"
"68","PM10","252PM1022020719","2022-02-07",19,38,1,"µg/m³",252,"Iztacalco"
"69","PM10","252PM1022020720","2022-02-07",20,24,1,"µg/m³",252,"Iztacalco"
"70","PM10","252PM1022020721","2022-02-07",21,39,1,"µg/m³",252,"Iztacalco"
"71","PM10","252PM1022020722","2022-02-07",22,42,1,"µg/m³",252,"Iztacalco"
"72","PM10","252PM1022020723","2022-02-07",23,42,1,"µg/m³",252,"Iztacalco"
"73","PM10","252PM1022020800","2022-02-08",0,28,1,"µg/m³",252,"Iztacalco"
"74","PM10","252PM1022020802","2022-02-08",2,34,1,"µg/m³",252,"Iztacalco"
"75","PM10","252PM1022020803","2022-02-08",3,47,1,"µg/m³",252,"Iztacalco"
"76","PM10","252PM1022020804","2022-02-08",4,49,1,"µg/m³",252,"Iztacalco"
"77","PM10","252PM1022020805","2022-02-08",5,45,1,"µg/m³",252,"Iztacalco"
"78","PM10","252PM1022020806","2022-02-08",6,52,1,"µg/m³",252,"Iztacalco"
"79","PM10","252PM1022020807","2022-02-08",7,55,1,"µg/m³",252,"Iztacalco"
"80","PM10","252PM1022020808","2022-02-08",8,60,1,"µg/m³",252,"Iztacalco"
"81","PM10","252PM1022020809","2022-02-08",9,51,1,"µg/m³",252,"Iztacalco"
"82","PM10","252PM1022020810","2022-02-08",10,27,1,"µg/m³",252,"Iztacalco"
"83","PM10","252PM1022020811","2022-02-08",11,40,1,"µg/m³",252,"Iztacalco"
"84","PM10","252PM1022020812","2022-02-08",12,49,1,"µg/m³",252,"Iztacalco"
"85","PM10","252PM1022020813","2022-02-08",13,57,1,"µg/m³",252,"Iztacalco"
"86","PM10","252PM1022020814","2022-02-08",14,45,1,"µg/m³",252,"Iztacalco"
"87","PM10","252PM1022020821","2022-02-08",21,49,1,"µg/m³",252,"Iztacalco"
"88","PM10","252PM1022020822","2022-02-08",22,56,1,"µg/m³",252,"Iztacalco"
"89","PM10","252PM1022020823","2022-02-08",23,50,1,"µg/m³",252,"Iztacalco"
"90","PM10","252PM1022020900","2022-02-09",0,55,1,"µg/m³",252,"Iztacalco"
"91","PM10","252PM1022020902","2022-02-09",2,42,1,"µg/m³",252,"Iztacalco"
"92","PM10","252PM1022020903","2022-02-09",3,42,1,"µg/m³",252,"Iztacalco"
"93","PM10","252PM1022020904","2022-02-09",4,40,1,"µg/m³",252,"Iztacalco"
"94","PM10","252PM1022020905","2022-02-09",5,50,1,"µg/m³",252,"Iztacalco"
"95","PM10","252PM1022020906","2022-02-09",6,61,1,"µg/m³",252,"Iztacalco"
"96","PM10","252PM1022020907","2022-02-09",7,60,1,"µg/m³",252,"Iztacalco"
"97","PM10","252PM1022020908","2022-02-09",8,56,1,"µg/m³",252,"Iztacalco"
"98","PM10","252PM1022020909","2022-02-09",9,58,1,"µg/m³",252,"Iztacalco"
"99","PM10","252PM1022020910","2022-02-09",10,50,1,"µg/m³",252,"Iztacalco"
"100","PM10","252PM1022020911","2022-02-09",11,26,1,"µg/m³",252,"Iztacalco"
"101","PM10","252PM1022020912","2022-02-09",12,22,1,"µg/m³",252,"Iztacalco"
"102","PM10","252PM1022020913","2022-02-09",13,8,1,"µg/m³",252,"Iztacalco"
"103","PM10","252PM1022020918","2022-02-09",18,43,1,"µg/m³",252,"Iztacalco"
"104","PM10","252PM1022020919","2022-02-09",19,46,1,"µg/m³",252,"Iztacalco"
"105","PM10","252PM1022020920","2022-02-09",20,37,1,"µg/m³",252,"Iztacalco"
"106","PM10","252PM1022020921","2022-02-09",21,48,1,"µg/m³",252,"Iztacalco"
"107","PM10","252PM1022020922","2022-02-09",22,28,1,"µg/m³",252,"Iztacalco"
"108","PM10","252PM1022020923","2022-02-09",23,32,1,"µg/m³",252,"Iztacalco"
"109","PM10","252PM1022021000","2022-02-10",0,30,1,"µg/m³",252,"Iztacalco"
"110","PM10","252PM1022021002","2022-02-10",2,26,1,"µg/m³",252,"Iztacalco"
"111","PM10","252PM1022021003","2022-02-10",3,25,1,"µg/m³",252,"Iztacalco"
"112","PM10","252PM1022021004","2022-02-10",4,29,1,"µg/m³",252,"Iztacalco"
"113","PM10","252PM1022021005","2022-02-10",5,20,1,"µg/m³",252,"Iztacalco"
"114","PM10","252PM1022021006","2022-02-10",6,19,1,"µg/m³",252,"Iztacalco"
"115","PM10","252PM1022021007","2022-02-10",7,34,1,"µg/m³",252,"Iztacalco"
"116","PM10","252PM1022021008","2022-02-10",8,25,1,"µg/m³",252,"Iztacalco"
"117","PM10","252PM1022021010","2022-02-10",10,21,1,"µg/m³",252,"Iztacalco"
"118","PM10","252PM1022021011","2022-02-10",11,17,1,"µg/m³",252,"Iztacalco"
"119","PM10","252PM1022021012","2022-02-10",12,26,1,"µg/m³",252,"Iztacalco"
"120","PM10","252PM1022021013","2022-02-10",13,22,1,"µg/m³",252,"Iztacalco"
"121","PM10","252PM1022021014","2022-02-10",14,20,1,"µg/m³",252,"Iztacalco"
"122","PM10","252PM1022021015","2022-02-10",15,15,1,"µg/m³",252,"Iztacalco"
"123","PM10","252PM1022021016","2022-02-10",16,19,1,"µg/m³",252,"Iztacalco"
"124","PM10","252PM1022021017","2022-02-10",17,29,1,"µg/m³",252,"Iztacalco"
"125","PM10","252PM1022021018","2022-02-10",18,45,1,"µg/m³",252,"Iztacalco"
"126","PM10","252PM1022021019","2022-02-10",19,35,1,"µg/m³",252,"Iztacalco"
"127","PM10","252PM1022021020","2022-02-10",20,47,1,"µg/m³",252,"Iztacalco"
"128","PM10","252PM1022021021","2022-02-10",21,46,1,"µg/m³",252,"Iztacalco"
"129","PM10","252PM1022021022","2022-02-10",22,41,1,"µg/m³",252,"Iztacalco"
"130","PM10","252PM1022021023","2022-02-10",23,26,1,"µg/m³",252,"Iztacalco"
"131","PM10","252PM1022021100","2022-02-11",0,25,1,"µg/m³",252,"Iztacalco"
"132","PM10","252PM1022021102","2022-02-11",2,30,1,"µg/m³",252,"Iztacalco"
"133","PM10","252PM1022021103","2022-02-11",3,18,1,"µg/m³",252,"Iztacalco"
"134","PM10","252PM1022021104","2022-02-11",4,8,1,"µg/m³",252,"Iztacalco"
"135","PM10","252PM1022021105","2022-02-11",5,16,1,"µg/m³",252,"Iztacalco"
"136","PM10","252PM1022021106","2022-02-11",6,13,1,"µg/m³",252,"Iztacalco"
"137","PM10","252PM1022021107","2022-02-11",7,18,1,"µg/m³",252,"Iztacalco"
"138","PM10","252PM1022021108","2022-02-11",8,26,1,"µg/m³",252,"Iztacalco"
"139","PM10","252PM1022021109","2022-02-11",9,52,1,"µg/m³",252,"Iztacalco"
"140","PM10","252PM1022021110","2022-02-11",10,37,1,"µg/m³",252,"Iztacalco"
"141","PM10","252PM1022021112","2022-02-11",12,36,1,"µg/m³",252,"Iztacalco"
"142","PM10","252PM1022021113","2022-02-11",13,6,1,"µg/m³",252,"Iztacalco"
"143","PM10","252PM1022021114","2022-02-11",14,6,1,"µg/m³",252,"Iztacalco"
"144","PM10","252PM1022021115","2022-02-11",15,20,1,"µg/m³",252,"Iztacalco"
"145","PM10","252PM1022021116","2022-02-11",16,59,1,"µg/m³",252,"Iztacalco"
"146","PM10","252PM1022021117","2022-02-11",17,76,1,"µg/m³",252,"Iztacalco"
"147","PM10","252PM1022021118","2022-02-11",18,69,1,"µg/m³",252,"Iztacalco"
"148","PM10","252PM1022021119","2022-02-11",19,39,1,"µg/m³",252,"Iztacalco"
"149","PM10","252PM1022021120","2022-02-11",20,39,1,"µg/m³",252,"Iztacalco"
"150","PM10","252PM1022021121","2022-02-11",21,34,1,"µg/m³",252,"Iztacalco"
"151","PM10","252PM1022021122","2022-02-11",22,23,1,"µg/m³",252,"Iztacalco"
"152","PM10","252PM1022021200","2022-02-12",0,28,1,"µg/m³",252,"Iztacalco"
"153","PM10","252PM1022021202","2022-02-12",2,7,1,"µg/m³",252,"Iztacalco"
"154","PM10","252PM1022021203","2022-02-12",3,7,1,"µg/m³",252,"Iztacalco"
"155","PM10","252PM1022021204","2022-02-12",4,11,1,"µg/m³",252,"Iztacalco"
"156","PM10","252PM1022021205","2022-02-12",5,20,1,"µg/m³",252,"Iztacalco"
"157","PM10","252PM1022021206","2022-02-12",6,33,1,"µg/m³",252,"Iztacalco"
"158","PM10","252PM1022021207","2022-02-12",7,19,1,"µg/m³",252,"Iztacalco"
"159","PM10","252PM1022021208","2022-02-12",8,19,1,"µg/m³",252,"Iztacalco"
"160","PM10","252PM1022021209","2022-02-12",9,24,1,"µg/m³",252,"Iztacalco"
"161","PM10","252PM1022021210","2022-02-12",10,46,1,"µg/m³",252,"Iztacalco"
"162","PM10","252PM1022021211","2022-02-12",11,20,1,"µg/m³",252,"Iztacalco"
"163","PM10","252PM1022021212","2022-02-12",12,20,1,"µg/m³",252,"Iztacalco"
"164","PM10","252PM1022021214","2022-02-12",14,11,1,"µg/m³",252,"Iztacalco"
"165","PM10","252PM1022021215","2022-02-12",15,18,1,"µg/m³",252,"Iztacalco"
"166","PM10","252PM1022021216","2022-02-12",16,17,1,"µg/m³",252,"Iztacalco"
"167","PM10","252PM1022021217","2022-02-12",17,25,1,"µg/m³",252,"Iztacalco"
"168","PM10","252PM1022021218","2022-02-12",18,28,1,"µg/m³",252,"Iztacalco"
"169","PM10","252PM1022021219","2022-02-12",19,32,1,"µg/m³",252,"Iztacalco"
"170","PM10","252PM1022021220","2022-02-12",20,42,1,"µg/m³",252,"Iztacalco"
"171","PM10","252PM1022021221","2022-02-12",21,53,1,"µg/m³",252,"Iztacalco"
"172","PM10","252PM1022021222","2022-02-12",22,44,1,"µg/m³",252,"Iztacalco"
"173","PM10","252PM1022021223","2022-02-12",23,56,1,"µg/m³",252,"Iztacalco"
"174","PM10","252PM1022021300","2022-02-13",0,48,1,"µg/m³",252,"Iztacalco"
"175","PM10","252PM1022021302","2022-02-13",2,30,1,"µg/m³",252,"Iztacalco"
"176","PM10","252PM1022021303","2022-02-13",3,23,1,"µg/m³",252,"Iztacalco"
"177","PM10","252PM1022021304","2022-02-13",4,29,1,"µg/m³",252,"Iztacalco"
"178","PM10","252PM1022021305","2022-02-13",5,23,1,"µg/m³",252,"Iztacalco"
"179","PM10","252PM1022021306","2022-02-13",6,24,1,"µg/m³",252,"Iztacalco"
"180","PM10","252PM1022021307","2022-02-13",7,29,1,"µg/m³",252,"Iztacalco"
"181","PM10","252PM1022021308","2022-02-13",8,22,1,"µg/m³",252,"Iztacalco"
"182","PM10","252PM1022021309","2022-02-13",9,13,1,"µg/m³",252,"Iztacalco"
"183","PM10","252PM1022021310","2022-02-13",10,6,1,"µg/m³",252,"Iztacalco"
"184","PM10","252PM1022021312","2022-02-13",12,11,1,"µg/m³",252,"Iztacalco"
"185","PM10","252PM1022021313","2022-02-13",13,11,1,"µg/m³",252,"Iztacalco"
"186","PM10","252PM1022021314","2022-02-13",14,18,1,"µg/m³",252,"Iztacalco"
"187","PM10","252PM1022021315","2022-02-13",15,32,1,"µg/m³",252,"Iztacalco"
"188","PM10","252PM1022021316","2022-02-13",16,44,1,"µg/m³",252,"Iztacalco"
"189","PM10","252PM1022021317","2022-02-13",17,47,1,"µg/m³",252,"Iztacalco"
"190","PM10","252PM1022021318","2022-02-13",18,33,1,"µg/m³",252,"Iztacalco"
"191","PM10","252PM1022021320","2022-02-13",20,53,1,"µg/m³",252,"Iztacalco"
"192","PM10","252PM1022021321","2022-02-13",21,41,1,"µg/m³",252,"Iztacalco"
"193","PM10","252PM1022021322","2022-02-13",22,36,1,"µg/m³",252,"Iztacalco"
"194","PM10","252PM1022021323","2022-02-13",23,32,1,"µg/m³",252,"Iztacalco"
"195","PM10","252PM1022021400","2022-02-14",0,22,1,"µg/m³",252,"Iztacalco"
"196","PM10","252PM1022021402","2022-02-14",2,36,1,"µg/m³",252,"Iztacalco"
"197","PM10","252PM1022021403","2022-02-14",3,29,1,"µg/m³",252,"Iztacalco"
"198","PM10","252PM1022021404","2022-02-14",4,22,1,"µg/m³",252,"Iztacalco"
"199","PM10","252PM1022021405","2022-02-14",5,23,1,"µg/m³",252,"Iztacalco"
"200","PM10","252PM1022021406","2022-02-14",6,21,1,"µg/m³",252,"Iztacalco"
"201","PM10","252PM1022021407","2022-02-14",7,35,1,"µg/m³",252,"Iztacalco"
"202","PM10","252PM1022021408","2022-02-14",8,32,1,"µg/m³",252,"Iztacalco"
"203","PM10","252PM1022021409","2022-02-14",9,43,1,"µg/m³",252,"Iztacalco"
"204","PM10","252PM1022021410","2022-02-14",10,38,1,"µg/m³",252,"Iztacalco"
"205","PM10","252PM1022021411","2022-02-14",11,3,1,"µg/m³",252,"Iztacalco"
"206","PM10","252PM1022021412","2022-02-14",12,35,1,"µg/m³",252,"Iztacalco"
"207","PM10","252PM1022021413","2022-02-14",13,52,1,"µg/m³",252,"Iztacalco"
"208","PM10","252PM1022021414","2022-02-14",14,51,1,"µg/m³",252,"Iztacalco"
"209","PM10","252PM1022021415","2022-02-14",15,35,1,"µg/m³",252,"Iztacalco"
"210","PM10","252PM1022021416","2022-02-14",16,42,1,"µg/m³",252,"Iztacalco"
"211","PM10","252PM1022021417","2022-02-14",17,29,1,"µg/m³",252,"Iztacalco"
"212","PM10","252PM1022021418","2022-02-14",18,47,1,"µg/m³",252,"Iztacalco"
"213","PM10","252PM1022021419","2022-02-14",19,60,1,"µg/m³",252,"Iztacalco"
"214","PM10","252PM1022021420","2022-02-14",20,49,1,"µg/m³",252,"Iztacalco"
"215","PM10","252PM1022021421","2022-02-14",21,46,1,"µg/m³",252,"Iztacalco"
"216","PM10","252PM1022021422","2022-02-14",22,25,1,"µg/m³",252,"Iztacalco"
"217","PM10","252PM1022021423","2022-02-14",23,37,1,"µg/m³",252,"Iztacalco"
"218","PM10","252PM1022021500","2022-02-15",0,38,1,"µg/m³",252,"Iztacalco"
"219","PM10","252PM1022021502","2022-02-15",2,21,1,"µg/m³",252,"Iztacalco"
"220","PM10","252PM1022021503","2022-02-15",3,33,1,"µg/m³",252,"Iztacalco"
"221","PM10","252PM1022021504","2022-02-15",4,33,1,"µg/m³",252,"Iztacalco"
"222","PM10","252PM1022021505","2022-02-15",5,35,1,"µg/m³",252,"Iztacalco"
"223","PM10","252PM1022021506","2022-02-15",6,25,1,"µg/m³",252,"Iztacalco"
"224","PM10","252PM1022021507","2022-02-15",7,24,1,"µg/m³",252,"Iztacalco"
"225","PM10","252PM1022021508","2022-02-15",8,48,1,"µg/m³",252,"Iztacalco"
"226","PM10","252PM1022021509","2022-02-15",9,54,1,"µg/m³",252,"Iztacalco"
"227","PM10","252PM1022021510","2022-02-15",10,71,1,"µg/m³",252,"Iztacalco"
"228","PM10","252PM1022021511","2022-02-15",11,55,1,"µg/m³",252,"Iztacalco"
"229","PM10","252PM1022021512","2022-02-15",12,59,1,"µg/m³",252,"Iztacalco"
"230","PM10","252PM1022021513","2022-02-15",13,58,1,"µg/m³",252,"Iztacalco"
"231","PM10","252PM1022021514","2022-02-15",14,25,1,"µg/m³",252,"Iztacalco"
"232","PM10","252PM1022021515","2022-02-15",15,11,1,"µg/m³",252,"Iztacalco"
"233","PM10","252PM1022021516","2022-02-15",16,27,1,"µg/m³",252,"Iztacalco"
"234","PM10","252PM1022021517","2022-02-15",17,39,1,"µg/m³",252,"Iztacalco"
"235","PM10","252PM1022021518","2022-02-15",18,28,1,"µg/m³",252,"Iztacalco"
"236","PM10","252PM1022021519","2022-02-15",19,33,1,"µg/m³",252,"Iztacalco"
"237","PM10","252PM1022021520","2022-02-15",20,28,1,"µg/m³",252,"Iztacalco"
"238","PM10","252PM1022021521","2022-02-15",21,33,1,"µg/m³",252,"Iztacalco"
"239","PM10","252PM1022021522","2022-02-15",22,22,1,"µg/m³",252,"Iztacalco"
"240","PM10","252PM1022021523","2022-02-15",23,14,1,"µg/m³",252,"Iztacalco"
"241","PM10","252PM1022021600","2022-02-16",0,17,1,"µg/m³",252,"Iztacalco"
"242","PM10","252PM1022021602","2022-02-16",2,41,1,"µg/m³",252,"Iztacalco"
"243","PM10","252PM1022021603","2022-02-16",3,29,1,"µg/m³",252,"Iztacalco"
"244","PM10","252PM1022021604","2022-02-16",4,18,1,"µg/m³",252,"Iztacalco"
"245","PM10","252PM1022021605","2022-02-16",5,27,1,"µg/m³",252,"Iztacalco"
"246","PM10","252PM1022021606","2022-02-16",6,40,1,"µg/m³",252,"Iztacalco"
"247","PM10","252PM1022021607","2022-02-16",7,35,1,"µg/m³",252,"Iztacalco"
"248","PM10","252PM1022021608","2022-02-16",8,40,1,"µg/m³",252,"Iztacalco"
"249","PM10","252PM1022021609","2022-02-16",9,41,1,"µg/m³",252,"Iztacalco"
"250","PM10","252PM1022021610","2022-02-16",10,34,1,"µg/m³",252,"Iztacalco"
"251","PM10","252PM1022021611","2022-02-16",11,33,1,"µg/m³",252,"Iztacalco"
"252","PM10","252PM1022021612","2022-02-16",12,35,1,"µg/m³",252,"Iztacalco"
"253","PM10","252PM1022021613","2022-02-16",13,22,1,"µg/m³",252,"Iztacalco"
"254","PM10","252PM1022021614","2022-02-16",14,5,1,"µg/m³",252,"Iztacalco"
"255","PM10","252PM1022021615","2022-02-16",15,14,1,"µg/m³",252,"Iztacalco"
"256","PM10","252PM1022021616","2022-02-16",16,13,1,"µg/m³",252,"Iztacalco"
"257","PM10","252PM1022021617","2022-02-16",17,24,1,"µg/m³",252,"Iztacalco"
"258","PM10","252PM1022021618","2022-02-16",18,36,1,"µg/m³",252,"Iztacalco"
"259","PM10","252PM1022021619","2022-02-16",19,44,1,"µg/m³",252,"Iztacalco"
"260","PM10","252PM1022021620","2022-02-16",20,32,1,"µg/m³",252,"Iztacalco"
"261","PM10","252PM1022021621","2022-02-16",21,36,1,"µg/m³",252,"Iztacalco"
"262","PM10","252PM1022021622","2022-02-16",22,42,1,"µg/m³",252,"Iztacalco"
"263","PM10","252PM1022021623","2022-02-16",23,32,1,"µg/m³",252,"Iztacalco"
"264","PM10","252PM1022021700","2022-02-17",0,32,1,"µg/m³",252,"Iztacalco"
"265","PM10","252PM1022021702","2022-02-17",2,17,1,"µg/m³",252,"Iztacalco"
"266","PM10","252PM1022021703","2022-02-17",3,24,1,"µg/m³",252,"Iztacalco"
"267","PM10","252PM1022021704","2022-02-17",4,25,1,"µg/m³",252,"Iztacalco"
"268","PM10","252PM1022021705","2022-02-17",5,30,1,"µg/m³",252,"Iztacalco"
"269","PM10","252PM1022021706","2022-02-17",6,28,1,"µg/m³",252,"Iztacalco"
"270","PM10","252PM1022021707","2022-02-17",7,25,1,"µg/m³",252,"Iztacalco"
"271","PM10","252PM1022021708","2022-02-17",8,31,1,"µg/m³",252,"Iztacalco"
"272","PM10","252PM1022021709","2022-02-17",9,49,1,"µg/m³",252,"Iztacalco"
"273","PM10","252PM1022021710","2022-02-17",10,32,1,"µg/m³",252,"Iztacalco"
"274","PM10","252PM1022021711","2022-02-17",11,37,1,"µg/m³",252,"Iztacalco"
"275","PM10","252PM1022021712","2022-02-17",12,58,1,"µg/m³",252,"Iztacalco"
"276","PM10","252PM1022021713","2022-02-17",13,16,1,"µg/m³",252,"Iztacalco"
"277","PM10","252PM1022021714","2022-02-17",14,32,1,"µg/m³",252,"Iztacalco"
"278","PM10","252PM1022021715","2022-02-17",15,20,1,"µg/m³",252,"Iztacalco"
"279","PM10","252PM1022021716","2022-02-17",16,24,1,"µg/m³",252,"Iztacalco"
"280","PM10","252PM1022021717","2022-02-17",17,23,1,"µg/m³",252,"Iztacalco"
"281","PM10","252PM1022021718","2022-02-17",18,23,1,"µg/m³",252,"Iztacalco"
"282","PM10","252PM1022021719","2022-02-17",19,29,1,"µg/m³",252,"Iztacalco"
"283","PM10","252PM1022021720","2022-02-17",20,49,1,"µg/m³",252,"Iztacalco"
"284","PM10","252PM1022021721","2022-02-17",21,57,1,"µg/m³",252,"Iztacalco"
"285","PM10","252PM1022021722","2022-02-17",22,49,1,"µg/m³",252,"Iztacalco"
"286","PM10","252PM1022021723","2022-02-17",23,58,1,"µg/m³",252,"Iztacalco"
"287","PM10","252PM1022021800","2022-02-18",0,51,1,"µg/m³",252,"Iztacalco"
"288","PM10","252PM1022021802","2022-02-18",2,70,1,"µg/m³",252,"Iztacalco"
"289","PM10","252PM1022021803","2022-02-18",3,56,1,"µg/m³",252,"Iztacalco"
"290","PM10","252PM1022021804","2022-02-18",4,40,1,"µg/m³",252,"Iztacalco"
"291","PM10","252PM1022021805","2022-02-18",5,33,1,"µg/m³",252,"Iztacalco"
"292","PM10","252PM1022021806","2022-02-18",6,29,1,"µg/m³",252,"Iztacalco"
"293","PM10","252PM1022021807","2022-02-18",7,32,1,"µg/m³",252,"Iztacalco"
"294","PM10","252PM1022021808","2022-02-18",8,44,1,"µg/m³",252,"Iztacalco"
"295","PM10","252PM1022021809","2022-02-18",9,75,1,"µg/m³",252,"Iztacalco"
"296","PM10","252PM1022021810","2022-02-18",10,58,1,"µg/m³",252,"Iztacalco"
"297","PM10","252PM1022021811","2022-02-18",11,60,1,"µg/m³",252,"Iztacalco"
"298","PM10","252PM1022021812","2022-02-18",12,69,1,"µg/m³",252,"Iztacalco"
"299","PM10","252PM1022021813","2022-02-18",13,78,1,"µg/m³",252,"Iztacalco"
"300","PM10","252PM1022021814","2022-02-18",14,63,1,"µg/m³",252,"Iztacalco"
"301","PM10","252PM1022021815","2022-02-18",15,14,1,"µg/m³",252,"Iztacalco"
"302","PM10","252PM1022021816","2022-02-18",16,46,1,"µg/m³",252,"Iztacalco"
"303","PM10","252PM1022021817","2022-02-18",17,43,1,"µg/m³",252,"Iztacalco"
