"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"55","266TMP22010306","2022-01-03",6,9.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"56","266TMP22010307","2022-01-03",7,9.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"57","266TMP22010308","2022-01-03",8,9.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"58","266TMP22010309","2022-01-03",9,9.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"59","266TMP22010310","2022-01-03",10,10.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"60","266TMP22010311","2022-01-03",11,11.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"61","266TMP22010312","2022-01-03",12,13.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"62","266TMP22010313","2022-01-03",13,16,1,"°C",266,"Tlalnepantla","TLA","TMP"
"63","266TMP22010314","2022-01-03",14,17.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"64","266TMP22010315","2022-01-03",15,19,1,"°C",266,"Tlalnepantla","TLA","TMP"
"65","266TMP22010316","2022-01-03",16,19.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"66","266TMP22010317","2022-01-03",17,20.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"67","266TMP22010318","2022-01-03",18,19.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"68","266TMP22010319","2022-01-03",19,18.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"69","266TMP22010320","2022-01-03",20,17,1,"°C",266,"Tlalnepantla","TLA","TMP"
"70","266TMP22010321","2022-01-03",21,15.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"71","266TMP22010322","2022-01-03",22,14.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"72","266TMP22010323","2022-01-03",23,14.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"73","266TMP22010400","2022-01-04",0,13.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"74","266TMP22010401","2022-01-04",1,12.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"75","266TMP22010402","2022-01-04",2,11.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"76","266TMP22010403","2022-01-04",3,11,1,"°C",266,"Tlalnepantla","TLA","TMP"
"77","266TMP22010404","2022-01-04",4,10.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"78","266TMP22010405","2022-01-04",5,9.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"79","266TMP22010406","2022-01-04",6,9.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"80","266TMP22010407","2022-01-04",7,8.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"81","266TMP22010408","2022-01-04",8,8.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"82","266TMP22010409","2022-01-04",9,11.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"83","266TMP22010410","2022-01-04",10,14.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"84","266TMP22010411","2022-01-04",11,16.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"85","266TMP22010412","2022-01-04",12,18.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"86","266TMP22010413","2022-01-04",13,19.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"87","266TMP22010414","2022-01-04",14,21.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"88","266TMP22010415","2022-01-04",15,22.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"89","266TMP22010416","2022-01-04",16,23.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"90","266TMP22010417","2022-01-04",17,24.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"91","266TMP22010418","2022-01-04",18,23.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"92","266TMP22010419","2022-01-04",19,21.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"93","266TMP22010420","2022-01-04",20,19.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"94","266TMP22010421","2022-01-04",21,17,1,"°C",266,"Tlalnepantla","TLA","TMP"
"95","266TMP22010422","2022-01-04",22,16.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"96","266TMP22010423","2022-01-04",23,15.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"97","266TMP22010500","2022-01-05",0,14.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"98","266TMP22010501","2022-01-05",1,13.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"99","266TMP22010502","2022-01-05",2,12.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"100","266TMP22010503","2022-01-05",3,11.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"101","266TMP22010504","2022-01-05",4,10.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"102","266TMP22010505","2022-01-05",5,10,1,"°C",266,"Tlalnepantla","TLA","TMP"
"103","266TMP22010506","2022-01-05",6,9.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"104","266TMP22010507","2022-01-05",7,9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"105","266TMP22010508","2022-01-05",8,8.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"106","266TMP22010509","2022-01-05",9,11.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"107","266TMP22010510","2022-01-05",10,13.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"108","266TMP22010511","2022-01-05",11,16.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"109","266TMP22010512","2022-01-05",12,19.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"110","266TMP22010513","2022-01-05",13,22.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"111","266TMP22010514","2022-01-05",14,23.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"112","266TMP22010515","2022-01-05",15,24.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
